ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-059-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 58

0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0002 0002 0002 0002 0002 0002 0002
0004 0005 0006 0007 0008 0009 0006 0007 0008 0009 000A 000B 000C 0009 0006 0007 0008 0009 0006 000D 000E 000F 0006 0007 0008 0009 000A 0010 0008 0009 0006 0007
0004 0011 0009 0006 0007 0008 0009 0006 0007 0008 0012 0013 0014 000C 0009 0006 0007 0008 0015 0016 0017 0011 0009 0006 0007 0008 0018 0019 0007 0008 0009 0006
0004 001A 0008 0009 0006 0007 0008 0009 0006 0007 0004 0005 0018 0014 000C 0009 0006 000D 001B 001C 0004 001A 0008 0015 001D 0007 0008 0009 0006 0007 0008 0009
0004 001E 0007 0008 0009 0006 0007 0008 0009 0006 0004 0011 0009 0018 0014 000C 0015 001B 001F 0008 0004 001E 0007 0018 001C 0006 0007 0020 000F 0006 0007 0008
0004 0005 0006 0007 0008 0009 0006 0007 0008 0009 0004 001A 0008 0009 0018 0014 001B 001C 0006 0007 0004 0005 0006 0007 0008 0009 0006 0018 0021 0009 0006 0007
0004 0011 0009 0006 0007 0008 0009 0006 0007 0008 0004 001E 0007 0008 0009 0018 001F 0008 0009 0006 0004 0011 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006
0004 001A 0008 0009 0006 0007 0008 0009 0006 0007 0004 0022 001D 0007 0008 0009 0006 0007 0008 0009 0004 001A 0008 0009 000A 0010 0008 0009 0006 0007 0008 0009
0004 001E 0007 0008 0009 0006 0007 0008 0009 0006 0023 0013 0024 001D 0007 0008 0009 000A 0010 0008 0004 001E 0007 0008 0018 0019 0007 0008 0015 001D 0007 0008
0004 0005 0006 0007 0008 0009 0006 0007 0008 0009 0004 001A 0018 0024 001D 0007 0020 001B 0019 0007 0004 0005 0006 0007 0008 0015 001D 0007 0018 001C 0006 0007
0004 0011 0009 0006 0007 0008 0009 0006 0007 0008 0004 001E 0007 0018 0024 0025 001B 0021 0009 0006 0004 0011 0015 001D 0007 0018 001C 0006 0007 0008 0009 0006
0004 001A 0008 0009 0006 0007 0008 0015 0025 000B 0026 001C 0006 0007 0027 0028 0019 0007 0008 0015 0026 001F 0018 001C 0006 0007 0008 0009 0006 0007 0008 0009
0004 001E 0007 0020 0029 0025 000B 0016 0002 0028 001F 0008 0015 001D 0007 0008 0009 0006 000D 002A 0005 0006 0007 0008 0009 0006 000D 000E 0029 001D 0007 0008
0004 0005 0006 0012 0001 0002 0028 0014 000C 0009 0006 0007 0018 0024 001D 0007 0008 0015 0016 002B 0011 0015 001D 0007 0008 0015 0016 0002 0028 0024 001D 0007
0004 0011 0009 0004 001A 0008 0009 002C 001A 0008 0009 0006 0007 0018 0024 0025 000B 001B 001C 0004 001A 0018 001C 0006 0007 002C 0005 0006 0007 0018 001C 0006
0004 001A 0008 0004 001E 000D 000E 0026 0019 0007 0008 0009 0006 000D 0016 0002 0028 001F 0008 0004 001E 0007 0008 0009 0006 0004 0011 0015 001D 0007 0008 0009
0004 001E 0007 0004 0005 0012 0013 0021 0009 0006 0007 0020 0029 001B 001F 0008 0009 0006 0007 0004 0005 0006 0007 0020 000F 0004 001A 0018 001C 0006 0007 0008
0004 0005 0006 0004 0011 002D 002E 0010 0008 0009 000A 0016 0028 001C 0006 0007 0008 0009 0006 0004 0011 0009 0006 0018 0021 0004 001E 0007 0008 0015 001D 0007
0004 0011 0009 0004 001A 0008 0018 002E 0010 0008 0018 0019 0007 0008 0009 0006 0007 0008 0009 0004 001A 0008 0009 0006 0007 002D 0024 0025 000B 001B 001C 0006
0004 001A 0008 002D 0019 0007 0008 0018 002E 0010 0008 0009 000A 000B 000C 0009 0006 0007 0020 0026 002E 0010 0008 0009 0006 0007 0027 0002 0028 001F 0008 0009
0004 001E 0007 0008 0009 0006 0007 0008 0018 002E 0010 0008 002F 0030 001A 0008 0009 0006 002C 0011 0018 002E 0010 0008 0009 0006 0007 0008 0009 0006 000D 000C
0004 0005 0006 000D 000E 000F 0006 0007 0008 002C 001E 0007 0031 0032 002E 0010 0008 0009 0004 001A 0008 0018 002E 0010 0008 0015 001D 0007 0008 0009 0018 001F
0004 0011 0015 0016 0028 0033 000F 0006 0007 0004 0005 0006 0004 0034 002C 001E 0007 0008 0004 001E 0007 0008 0018 002E 0010 0018 001C 0006 0007 0008 0009 0006
0004 0035 001B 001C 0006 0018 0033 000F 0006 0004 0011 0009 0004 001A 002D 0024 001D 0007 0004 0005 000A 0010 0008 0018 002E 0010 0008 0009 0006 0007 0008 0009
0023 0013 001F 0008 0009 0006 0018 0021 0009 0004 001A 0008 0004 001E 0007 002C 0005 0006 0004 0011 0018 002E 0010 0008 0018 002E 0010 0008 0009 000A 0010 0008
0004 0005 0006 000D 000C 0009 0006 0007 0008 0004 001E 0007 0004 0005 0006 002D 0033 000F 0004 001A 0008 002C 001E 0007 0008 0018 002E 0010 0008 0018 0019 0007
0004 0011 0009 0018 0014 000C 0009 0006 000D 0026 001C 0006 0004 0011 0009 0006 002C 0011 0004 001E 0007 0004 0005 0006 0007 0008 0018 002E 0010 0008 0009 0006
0004 001A 0008 0009 0018 0014 000E 0029 001B 001F 0008 0009 0004 001A 0008 0009 002D 0014 0036 0005 0006 002D 0033 000F 0006 0007 0008 0018 0019 0007 0008 0009
0004 001E 0007 0008 0009 0027 0002 0028 001C 0006 0007 0008 0004 001E 0007 0008 0009 002F 0037 0011 0009 0006 002C 0011 0009 0006 0007 0008 0009 0006 0007 0008
0004 0005 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0004 0005 0006 0007 0008 0038 0039 001F 0008 0009 002D 0014 000C 0009 0006 0007 0020 000F 0006 0007
0004 0011 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0004 0011 0009 0006 0007 0008 0009 0006 0007 0008 0009 0018 0014 000C 0009 0006 0018 0021 0009 0006
0036 0035 000E 0029 0025 000B 000E 0029 0025 000B 000E 0029 0036 0035 000E 0029 0025 000B 000E 0029 0025 000B 000E 0029 002A 0035 000E 0029 0025 000B 000E 0029
