ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-097-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 59

0000 0001 0002 0002 0003 0004 0002 0003 0001 0002 0002 0002 0002 0003 0001 0002 0002 0003 0001 0002 0002 0002 0002 0002 0002 0002 0002 0003 0004 0002 0000 0001
0005 0006 0007 0008 0009 0006 0007 0009 000A 000B 000C 000D 000E 0009 000F 0010 0011 0009 000F 0008 0011 000B 0007 0008 0011 000B 0007 0009 000A 000B 0009 0012
0013 000A 000B 0007 0014 000A 000B 0014 0015 0011 000B 0016 0015 0009 0006 0007 0008 0009 0006 0007 0008 0011 000B 0007 0008 0011 000B 0017 0018 0011 0019 0002
0005 001A 001B 001C 001D 0015 0011 0014 001E 001F 001B 0005 000F 0009 0020 001C 0021 0005 000A 000B 0007 0008 0011 000B 0007 0008 0011 0022 0023 0024 0025 001C
0000 0001 0002 0002 0026 0027 0008 0019 0002 0002 0002 0026 0028 0019 0002 0002 0002 0026 0018 0011 000B 0007 0008 0011 000B 0007 0008 0029 002A 0027 0029 0002
0009 0006 0007 0008 0011 000B 002B 002C 0025 002D 002B 002C 0011 000B 0007 0010 000E 000B 0007 0008 0011 000B 002B 002C 0025 002D 002B 002C 0011 000B 0007 0008
0009 000A 000B 0007 0008 0011 002E 0027 002E 002F 002E 0027 0008 0011 000B 0016 0015 0011 000B 0007 0008 0011 002E 0027 002E 002F 002E 0027 0008 0011 000B 0007
0009 0015 0011 000B 0007 0008 0025 002D 0007 0008 0025 002D 0007 0008 0011 0009 000F 0008 0011 000B 0007 0008 0025 002D 0007 0008 0025 002D 0007 0008 0011 000B
0009 000F 0008 0011 000B 0007 002E 002F 000B 0007 002E 002F 000B 0007 0008 0009 0006 0007 0008 0011 000B 0007 002E 002F 000B 0007 002E 002F 000B 0007 0008 0011
0009 0006 0007 0008 0011 000B 002B 002C 0025 002D 002B 002C 0011 000B 0007 0009 000A 000B 0007 0008 0011 000B 002B 002C 0025 002D 002B 002C 0011 000B 0007 0008
0009 000A 000B 0007 0008 0011 002E 0027 002E 002F 002E 0027 0008 0011 0022 0005 001A 000E 000B 0007 0008 0011 002E 0027 002E 002F 002E 0027 0008 0011 000B 0007
0009 0015 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0029 0000 0030 0018 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B
0009 000F 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 002B 002C 0009 0006 002B 002C 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011
0009 0006 0007 0008 0011 000B 0007 0008 0011 000B 0007 000D 000E 002E 0027 0009 000A 002E 0027 000D 000E 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008
0009 000A 0022 0021 001F 001B 001C 0021 001F 001B 001C 0031 001A 001B 001C 0032 0033 001B 001C 0031 001A 001B 001C 0021 001F 001B 001C 0021 001F 001B 001C 0034
0009 0015 0029 0002 0002 0002 0002 0002 0002 0002 0002 0000 0001 0002 002A 0035 0036 0002 0002 0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 002A 0028
0009 000F 0008 0011 000B 0007 0008 0011 000B 0007 0008 0017 0028 002B 002C 0016 0006 002B 002C 0017 0028 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011
0009 0006 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 002E 0027 0009 000A 002E 0027 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008
0009 000A 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 0022 0005 001A 000E 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007
0009 0015 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0029 0000 0030 0018 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B
0009 000F 0008 0011 000B 0007 000D 000E 0022 0034 000D 000E 000B 0007 0008 0009 0006 0007 0008 0011 000B 0007 000D 000E 0022 0034 000D 000E 000B 0007 0008 0011
0009 0006 0007 0008 0011 000B 002E 0018 002E 0028 002E 0018 0011 000B 0007 0009 000A 000B 0007 0008 0011 000B 002E 0018 002E 0028 002E 0018 0011 000B 0007 0008
0009 000A 000B 0007 0008 0011 0022 0034 0008 0011 0022 0034 0008 0011 000B 0009 0015 0011 000B 0007 0008 0011 0022 0034 0008 0011 0022 0034 0008 0011 000B 0007
0009 0015 0011 000B 0007 0008 002E 0028 0007 0008 002E 0028 0007 0008 0011 0009 000F 0008 0011 000B 0007 0008 002E 0028 0007 0008 002E 0028 0007 0008 0011 000B
0009 000F 0008 0011 000B 0007 000D 000E 0022 0034 000D 000E 000B 0007 0008 0009 0006 0007 0008 0011 000B 0007 000D 000E 0022 0034 000D 000E 000B 0007 0008 0011
0009 0006 0007 0008 0011 000B 002E 0018 002E 0028 002E 0018 0011 000B 0007 0009 000A 000B 0007 0008 0011 000B 002E 0018 002E 0028 002E 0018 0011 000B 0007 0008
0009 000A 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0009 0015 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007
0005 001A 001B 002D 002B 001F 000E 000B 0007 0008 0011 000B 0007 0008 0011 0009 000F 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 002B 002C 0025 001C
0000 0001 002A 002F 0029 002A 0018 0011 000B 0007 0008 0011 000B 0007 0008 0009 0006 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0011 002E 0027 0029 0002
0005 0006 0007 0037 0038 0022 0034 0008 0011 000B 0007 0008 0011 000B 0007 0009 000A 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0008 0025 0039 002B 001F
0013 000A 000B 0007 0008 0016 0006 0007 0008 0011 000B 0007 0008 0011 000B 0017 0018 0011 000B 0007 0008 0011 000B 0007 0008 0011 000B 0007 0016 000A 003A 0001
0005 0012 001B 001C 0021 0005 0020 001C 0021 001F 001B 001C 0021 001F 001B 001C 0021 001F 001B 001C 0021 001F 001B 001C 0021 001F 001B 001C 0005 001A 0005 0012
