ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-037-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 52

0000 0001 0002 0003 0001 0001 0001 0001 0004 0003 0001 0001 0001 0001 0001 0001 0000 0001 0001 0001 0002 0003 0001 0001 0001 0001 0001 0001 0000 0002 0003 0001
0005 0006 0007 0008 0009 0006 000A 000B 0007 000C 000D 000E 0005 0006 000A 000B 0005 0006 000A 000B 000F 0010 0011 000E 0005 0012 0011 000E 0005 0007 0013 000B
000B 0005 0006 0014 0008 0009 0014 0015 0016 0009 0006 000D 000E 0005 0014 0015 0016 0009 0014 0015 0017 0018 0019 0011 000E 0014 0019 0011 000E 0005 0014 001A
001A 000B 0005 0006 0014 0008 0009 0006 001B 001C 001D 001E 001F 000B 0005 0012 0020 0008 0009 0006 000F 0021 0014 0019 0011 000E 0014 0019 0011 000E 0005 0014
0014 001A 000B 0005 0006 001B 0021 0005 0017 0003 0001 0001 0022 0015 000E 0014 0019 0020 0023 0005 000F 0024 000E 0014 0019 0011 000E 0014 0019 0011 000E 0005
0005 001B 0024 000E 0005 000F 0024 000E 000F 0025 000D 000E 0005 0006 000A 000B 0014 000C 000A 000B 000F 0025 000D 000E 0014 000C 000D 000E 0014 0019 0011 000E
000E 000F 0025 000D 000E 000F 0025 000D 000F 0026 0006 000D 000E 0005 0014 0015 000E 0005 0014 0015 000F 0026 0012 0011 000E 0005 0006 000A 0027 0020 0019 0011
000D 000F 0026 0006 000D 000F 0028 0029 000F 0021 002A 0029 000A 0027 001D 001E 001F 0027 001D 001E 002B 0023 0014 0019 0011 0016 001D 002C 0022 0023 0014 000C
0012 002B 0023 0005 0006 0017 0018 002D 000F 0024 0014 002D 002E 0003 0001 0001 0001 0001 0001 0022 0019 0011 000E 0014 0019 002C 002F 0026 0006 000D 000E 0005
0020 000C 000D 000E 002A 002B 0015 000E 000F 0025 000D 000E 000F 0025 000D 000E 002A 0029 000D 000E 0014 000C 000D 0016 0020 000C 0007 0023 0005 0006 000D 0016
0023 0005 0006 000A 0020 002D 0006 000D 000F 0026 0006 000D 000F 0026 0006 000A 0020 0030 0029 000D 0016 0009 0012 0020 0023 0005 0012 001F 0027 0009 0012 0020
000D 000E 002A 0020 0015 000E 002A 001E 0031 0021 002A 0029 000F 0021 002A 0020 0015 0014 0030 001E 0020 0008 0020 000C 000D 0016 002C 0001 0022 0008 0020 000C
0006 000D 0014 0030 0029 000D 0032 0001 0033 0024 0014 002D 000F 0024 0014 002D 0006 000D 0032 0022 000C 001B 0021 0005 0012 0020 0023 0005 0006 0014 0008 0009
0009 0006 000D 0014 0030 0029 000D 000E 000F 0025 000D 000E 000F 0025 000D 000E 002A 0029 000D 000E 002A 002B 001A 000B 0014 000C 000D 0016 0009 0006 0014 0008
0008 0009 0006 000D 0014 002D 0006 000A 002B 0030 0029 000D 0007 0030 0029 000A 0020 002D 0006 000A 0020 002D 0014 001A 000B 0005 0012 0020 0008 0009 0006 0014
0014 0008 0009 0006 000D 000E 002A 0020 0015 0014 0030 0029 000D 0014 0030 0020 0015 000E 002A 0020 0015 000E 0005 0014 001A 0027 0020 000C 0014 0008 0009 0006
0012 0020 0023 0005 0006 000A 0020 002D 0006 000D 0014 002D 0006 000A 0020 002D 0006 000A 0020 002D 0006 000A 000B 0005 0032 0022 0023 0005 0006 0014 0008 0009
001B 0025 000D 000E 002A 0020 0015 000E 002A 0029 000D 000E 002A 0020 0015 000E 002A 0020 0015 000E 002A 0020 0015 000E 002A 001E 001F 000B 0005 0006 0014 0023
002B 0030 0029 000D 001B 0026 0006 000A 0020 0030 0029 000A 0020 0030 0029 000D 0014 002D 0006 000A 0020 002D 0006 000A 002C 0001 0022 001A 000B 0005 0006 000A
0015 0014 0030 0029 000F 0021 002A 0020 0015 0014 0030 0020 0015 0014 0030 001E 001F 0027 001D 0020 0015 000E 002A 0020 0015 000E 0005 0014 001A 0027 001D 0020
0029 000A 0020 002D 000F 0024 001B 0026 0006 000D 001B 0026 0006 000D 0032 0001 0001 0002 0018 002D 0006 000A 0020 002D 0006 000A 000B 0005 0032 0001 0022 0030
0030 0020 0015 000E 000F 0025 0007 0023 002A 0029 0007 0023 002A 0029 000D 000E 002A 002B 0015 000E 002A 0020 0015 000E 0005 0014 001A 000B 0005 0012 0011 0014
001B 0026 0006 000D 000F 0026 0006 000D 001B 0026 0006 000D 001B 0026 0006 000A 0020 002D 0006 000A 0020 0030 0029 000A 000B 0005 0014 001A 000B 0014 0019 0011
000F 0021 002A 001E 0031 001C 001D 001E 0031 001C 001D 001E 0031 0021 002A 0020 0015 000E 002A 0020 0015 0014 0030 0020 001A 000B 0005 0014 001A 000B 0014 000C
000F 0024 0032 0001 0004 0003 0001 0001 0000 0001 0001 0001 0033 0024 0014 002D 0006 000A 0020 002D 0006 000D 0014 002D 0014 001A 000B 0005 001B 0024 000E 0005
000F 0025 000D 000E 000F 0025 000D 000E 0005 0006 000D 000E 000F 0025 000D 000E 002A 0020 0015 000E 002A 0029 000D 000E 0005 0014 001A 000B 000F 0025 000D 000E
000F 0026 0006 000D 000F 0026 0006 000D 0016 0009 0006 000D 000F 0026 0006 000D 0014 002D 0006 000D 0014 0030 0029 000A 000B 0005 0014 0015 000F 0026 0006 000D
0031 0021 002A 0029 000F 0021 002A 0029 001B 0021 002A 0029 000F 001C 001D 001E 001F 0027 001D 001E 001F 0020 0030 0020 001A 0027 001D 001E 0031 001C 0009 0012
