ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-053-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 91

0000 0001 0002 0002 0002 0003 0001 0002 0002 0002 0002 0002 0002 0002 0003 0001 0004 0005 0006 0001 0002 0002 0007 0002 0002 0002 0007 0002 0002 0002 0002 0002
0008 0009 000A 000B 000C 000D 000E 000B 000F 0010 000A 000B 000F 0010 0008 0011 000F 0010 0008 0011 000F 0010 000A 000B 000F 0010 000A 000B 000F 0010 000A 000B
0008 0012 0010 0013 0014 0015 0016 0017 000B 000F 0016 0017 000B 000F 0008 0018 000B 000F 0008 0018 000B 000F 0016 0017 000B 000F 0010 000A 000B 000F 0010 000A
0008 0011 000C 0014 000E 0019 001A 001B 000A 0019 001C 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 001D 001E 0017 000B 000F 0010 000A 000B 000F 0010
0008 001F 0014 0015 0016 001A 0020 000F 0016 0021 0022 0015 0010 000A 0008 0012 0010 000A 0008 0012 0010 000A 0023 0024 001E 0017 000B 000F 0010 000A 000B 000F
0025 0026 000E 0019 001A 001B 000A 0019 0021 0022 000E 000B 000F 0010 0008 0011 000F 0010 0008 0011 000F 0010 000A 0023 0024 001E 0017 000B 000F 0010 000A 000B
0008 0012 0010 0027 0020 000F 0010 0028 0022 0015 0010 000A 000B 000C 0029 0018 000B 000F 0008 001F 002A 000F 0010 000A 0023 0024 0009 000A 000B 000F 0010 000A
0008 002B 002C 0010 000A 000B 000C 0029 0018 000B 000F 0010 0013 0021 0022 001B 000A 000B 0023 0024 001F 002A 000F 0010 000A 0008 0012 0010 000A 000B 000F 0010
0025 0026 002D 002C 0010 000A 002E 002F 0009 000A 000B 000C 0021 0022 0020 000F 0010 000A 000B 0023 0024 001F 002A 000F 0010 0008 0011 000F 0010 000A 000B 000F
0008 0009 0030 002D 002C 0010 000A 0008 0012 0010 0013 0021 0022 001B 000A 000B 000F 0010 000A 000B 0023 0024 001F 002A 000F 0008 0018 000B 000F 0010 000A 000B
0008 0012 0010 0030 002D 002C 0010 0008 0011 000F 002E 0031 0020 000F 0010 000A 000B 000F 0010 000A 000B 0023 0032 000E 000B 0008 001E 0033 002A 000F 0010 000A
0008 0011 000F 0010 001D 0011 000F 0008 0018 000B 000F 0010 000A 000B 000F 0010 000A 000B 000F 0010 000A 000B 000F 0010 000A 0025 0001 0032 000E 000B 000F 0010
0008 0018 000B 000C 000D 000E 000B 0008 001E 0033 0034 0035 0036 0033 0034 0035 0036 0033 0034 0035 0036 0033 0034 0035 0036 0029 0011 000F 0010 000A 000B 000F
0008 0009 0013 0014 0015 0010 0013 0037 0002 0002 0002 0003 0001 0002 0038 0001 0002 0002 0003 0001 0002 0002 0002 0003 0001 0031 000E 000B 000F 0010 000A 000B
0008 0039 0014 000E 000B 000C 0014 003A 002A 000F 0010 003B 002D 002C 0008 0018 000B 000F 0008 0018 000B 000F 0010 0008 0011 000F 0010 000A 000B 000F 0016 0017
0025 0026 0015 0010 0013 0014 0015 0030 003A 002A 000F 0010 0030 002D 0029 0009 000A 000B 0008 0009 000A 000B 000F 0008 001F 002A 000F 0010 000A 0019 001C 0009
0008 0018 000B 000C 0014 000E 000B 000F 0030 003A 002A 000F 0010 002E 002F 0012 0010 000A 0008 0012 0010 000A 000B 003C 003D 001F 002A 000F 0016 0021 0022 0015
0008 0009 000A 0030 003E 003F 000A 000B 000C 0014 000E 000B 000C 003F 0008 0011 000F 0010 003B 0020 000F 0016 0017 000B 003C 003D 001F 0034 0021 0022 000E 000B
0008 0012 0010 000A 0030 003E 003F 0013 0014 0015 0010 0013 0014 003E 0029 0018 000B 000F 0010 000A 000B 001D 001E 0017 000B 003C 0040 0041 0022 0015 0010 000A
0008 0011 000F 0010 000A 0030 003E 001A 000E 000B 000F 001D 0018 0042 0043 001B 0013 002A 000F 0010 000A 0044 0045 0009 000A 000B 0046 0047 000E 000B 000F 0010
0008 001F 002A 000F 0010 000A 0030 003E 003F 000A 000B 003B 0048 0029 0011 000F 001D 0018 000B 000F 0010 0049 004A 0012 0010 000A 000B 000F 0010 000A 000B 000F
0025 0026 003A 002A 000F 0010 000A 0030 003E 003F 000A 000B 0028 0022 000E 000B 0008 0009 000A 000B 000F 004B 004C 0011 000F 0010 000A 000B 000F 0010 000A 000B
0008 0012 0030 003A 002A 000F 0010 000A 0030 003E 003F 000A 0008 0012 0010 000A 0008 0012 0010 000A 000B 0049 004A 0018 000B 000F 0010 000A 000B 000F 0010 000A
0008 0011 000F 0030 003A 002A 000F 0010 000A 0030 003E 003F 0008 0011 000F 0010 0008 0011 000F 0010 000A 004D 004E 0048 0017 000B 000F 0010 000A 000B 000F 0010
0008 0018 000B 000F 0030 003A 002A 000F 0010 000A 0030 003E 0029 0018 000B 000F 0008 0018 000B 000F 0010 000A 0019 001C 0009 000A 000B 000F 0010 000A 000B 000F
0008 0009 000A 000B 000F 001D 0018 000B 000F 0010 0013 004F 002F 001E 0017 000B 003B 001B 000A 000B 000F 0010 0050 0051 003E 003F 000A 000B 000F 0010 0013 002A
0008 0012 0010 000A 0019 000D 001B 000A 000B 000C 0014 000E 003C 0024 001E 0033 002A 000F 0016 0033 0034 0035 003F 000A 001D 0012 0010 000A 000B 000F 0030 000E
0008 0011 000F 0016 0014 0020 000F 0010 0013 0014 0015 0016 0033 0037 0002 003D 0018 000B 002E 0002 0002 0032 0015 0010 003B 002D 002C 0010 0013 0034 002C 0010
0008 0018 0019 0014 001B 000A 000B 000C 0014 000E 0019 004F 0052 000E 000B 0008 0009 000A 000B 000F 0010 000A 000B 000F 0010 001D 0011 000F 0028 0026 0020 000F
0008 001E 0014 0020 000F 0010 000A 0030 003E 0036 0014 0020 000F 0010 000A 0008 0039 0036 0033 0034 0035 0036 0033 002A 000F 003B 003A 002A 003B 001B 000A 000B
0025 0053 001B 000A 000B 000F 0010 000A 002E 0032 001B 000A 000B 000F 0010 0023 0054 0055 0041 0001 0002 0002 003D 0018 000B 000F 001D 0018 000B 000F 0010 000A
0029 002B 0035 0036 0033 0034 0035 0036 0033 0034 0035 0036 0033 0034 0035 0036 0056 0057 004C 0058 0033 0034 0029 0059 0033 0034 005A 001E 0033 0034 0035 0036
