ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-025-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 59

0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003
0004 0005 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 000A 000B 000C 000D 000E 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 0005 000F
0004 0010 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0011 0012 0013 0007 0014 000D 000E 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 000F
0004 0015 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 000A 0012 0016 0009 0006 0007 0014 000D 000E 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 000F
0004 0017 0007 0008 0009 0006 0007 0008 0009 0006 0007 0011 0012 0013 0007 0008 0009 0006 0007 0014 000D 000E 0007 0008 0009 0006 0007 0008 0009 0006 0007 000F
0004 0018 0006 0007 0008 0009 0006 0007 0008 0009 000A 0012 0016 0009 0006 0007 0008 0009 0006 0007 0014 000D 000E 0007 0008 0009 0006 0007 0008 0009 0006 000F
0004 0010 0009 0006 0007 0008 0009 0006 0007 0008 0014 0013 0007 0008 0009 0006 0007 0008 0009 0006 0007 0014 0019 0006 0007 0008 0009 0006 0007 0008 0009 000F
0004 0015 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 000F
0004 0017 0007 0008 0009 0006 0007 0008 0009 000A 001A 001B 001C 001D 001A 001E 0009 000A 001A 001B 001C 001D 001A 001E 0009 0006 0007 0008 0009 0006 0007 000F
0004 0018 0006 0007 0008 0009 000A 001F 0008 0020 0021 0022 0022 0022 0023 0024 0008 0025 0022 0022 0022 0022 0026 0015 0008 0027 000E 0007 0008 0009 0006 000F
0004 0010 0009 0006 0007 0011 0012 0013 0007 0028 0018 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 0008 0028 0017 0007 0014 000D 000E 0007 0008 0009 000F
0004 0015 0008 0009 000A 0012 0016 0009 0006 0028 0010 0009 0006 0007 0011 001C 001D 001A 001E 0009 0006 0007 0028 0018 0006 0007 0014 000D 000E 0007 0008 000F
0004 0017 0007 0011 0012 0013 0007 0008 0009 0028 0015 0008 0009 0006 0025 0022 0022 0023 0024 0008 0009 0006 0028 0010 0009 0006 0007 0014 000D 000E 0007 000F
0004 0018 000A 0012 0016 0009 0006 0007 0008 0028 0017 0007 0011 0029 000A 001F 0008 0027 000E 002A 001E 0009 0028 0015 0008 0009 0006 0007 0014 000D 000E 000F
0004 002B 0012 0013 0007 0008 0009 0006 0007 002C 0019 0006 002D 0010 0014 0013 0007 0014 0019 002D 0015 0008 002C 0013 0007 0008 0009 0006 0007 0014 000D 002E
002F 0030 0010 0009 0006 0007 0008 0009 0006 0007 0008 0009 0028 0015 0008 0009 0006 0007 0008 0028 0017 0007 0008 0009 0006 0007 0008 0009 0006 0007 0031 0032
0000 0033 0034 001E 0009 0006 0007 0008 0009 000A 001F 0008 0028 0017 002A 001E 0009 000A 001F 0028 0018 0006 002A 001E 0009 0006 0007 0008 0009 000A 000B 0003
0004 0018 0014 0034 001E 0009 0006 0007 0008 002D 0017 0007 002C 0019 0014 0024 0008 0014 0013 002C 0016 0009 002D 0015 0008 0009 0006 0007 0011 0012 0013 000F
0004 0010 0009 0014 0034 001E 0009 0006 0007 0028 0018 0006 0007 0008 0027 001D 001A 001B 0029 0006 0007 0008 0028 0017 0007 0008 0009 000A 0012 0016 0009 000F
0004 0015 0008 0009 0014 0034 001E 0009 0006 0028 0010 0009 0006 0007 0025 0022 0022 0023 0016 0009 0006 0007 0028 0018 0006 0007 0011 0012 0013 0007 0008 000F
0004 0017 0007 0008 0009 0014 0034 001E 0009 0028 0015 0008 0009 0006 0007 0008 0009 0006 0007 0008 0009 0006 0028 0010 0009 000A 0012 0016 0009 0006 0007 000F
