ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-011-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 91

0000 0001 0001 0002 0003 0001 0001 0004 0005 0006 0005 0006 0005 0006 0005 0006 0005 0006 0005 0006 0005 0006 0005 0007 0006 0005 0007 0007 0007 0007 0007 0007
0008 0009 0009 0009 0009 0009 0009 000A 000B 000C 000D 000E 000F 0010 0011 0010 000F 0010 0011 0010 000F 0010 0012 0013 000E 0014 0015 0013 0016 0017 0015 0013
0018 0019 001A 001A 001A 001A 001A 001B 0007 001C 001D 001E 001F 000F 001F 0011 001F 000F 0020 0011 0020 000F 0021 0015 0013 0016 0017 0015 0022 0023 0017 0015
0024 0025 0016 0026 0027 0028 0029 0021 0015 000E 000F 0020 0011 0020 000F 0020 0011 0020 000F 0020 0011 001F 002A 0017 0015 0013 0016 0017 002B 0025 002C 0017
0024 000D 0013 002D 0005 0007 002E 000B 0021 0015 002F 000F 0020 0011 001F 000F 001F 0011 001F 000F 001F 0011 0030 0016 0017 0015 0013 0016 0024 000D 0013 0016
0024 001D 0015 0024 000B 0021 0031 002E 000B 0021 0015 0032 000F 0020 0011 0020 000F 0020 0011 0020 000F 001F 0012 0013 0016 0017 0015 0022 0033 001D 0015 0013
0024 0034 0017 0035 0036 000B 0037 0038 0039 000B 0021 0015 0032 002A 0032 0012 002F 002A 0032 0012 0032 002A 0017 0015 0013 0016 0026 003A 003B 002A 0017 0015
0024 0025 0016 0017 0035 0007 0007 003C 001B 002E 000B 0021 001E 0028 0023 0017 0015 0013 0016 0017 0015 0013 0016 0017 0015 0022 003A 003B 0012 0013 0016 0017
0024 000D 0013 0016 0017 001E 0030 0016 0017 0031 002E 0034 002D 003D 003E 0016 0017 0015 0013 0016 0017 0015 0013 0016 0026 003A 003B 002A 0017 0015 0013 0016
0024 001D 0015 0013 003F 0040 0041 0028 0023 0017 0024 0025 000E 0014 001E 0028 0023 0017 001E 0028 0029 0042 0027 0028 003A 003B 0012 0013 0016 0017 0015 0013
0033 0034 0017 0015 0043 0044 0005 0036 0025 0016 0024 000D 0037 0016 002D 003D 003E 003F 003A 0005 0007 0007 0007 0007 0045 000F 0021 0015 0013 0016 0017 001E
0046 0025 0016 0017 0015 0024 000B 0033 0041 0030 0024 001D 0015 0013 000E 0014 001E 003A 003B 0014 001E 0030 0016 0017 0015 0032 000F 0021 0015 0013 0016 0047
0048 000D 0013 0016 0017 0035 0007 0044 003D 0012 0024 0034 0017 0015 0013 003F 003A 003B 003E 0016 0032 0012 0013 0016 0017 0015 0032 000F 0021 001E 0028 0049
0033 001D 0015 0013 0016 0017 0015 000E 002A 0026 0033 004A 0023 0017 001E 003A 003B 0014 001E 0030 0016 0026 004B 0013 0016 0017 0015 0032 000F 003A 003D 004C
0046 0034 0017 0015 0013 0016 0017 0015 0013 002D 004D 002E 004A 0023 002D 003B 003E 0016 002B 0041 0030 0032 0014 001E 0030 0016 0017 001E 003A 003B 004E 004F
0048 0025 0016 0017 0015 0013 0016 0017 0015 0024 000B 0038 0039 004A 0010 0014 0015 0013 0031 002E 0041 0030 0016 0032 0012 0013 003F 0050 003B 004C 003A 0051
0033 000D 0013 0016 0017 0015 0013 0016 0017 0031 0007 003C 001B 002E 004A 0023 0017 0015 0022 0052 002E 0041 0030 0016 0017 0015 0043 0053 0054 0055 001C 000B
0046 001D 0015 0013 0016 0017 0015 0013 0016 0017 0015 0013 0016 0031 002E 004A 0023 0026 0040 0025 0031 002E 0041 0030 0016 0017 0015 0035 002E 0054 0052 0056
0048 0034 0017 0015 0013 0016 0017 0015 0013 0016 0017 0015 0013 0016 0031 0057 004C 003A 003B 0012 0013 0031 002E 000D 0013 003F 0021 0015 0031 002E 0054 0049
0033 0025 0016 0017 0015 0013 0016 0017 0015 0013 0016 0017 0015 0013 0016 0026 003A 003B 002A 0017 0015 0013 0024 001D 001E 0040 0034 0017 0015 0031 0057 004E
0046 000D 0013 0016 0017 0015 0013 0016 0017 0015 0013 0016 0017 0015 0022 003A 003B 0012 0022 0023 0017 0015 0024 0034 0043 001C 0025 003F 0021 0015 0013 0047
0048 001D 0015 0013 0016 0017 0015 0013 003F 0042 0027 0037 0029 0042 003A 003B 002A 0026 0040 0025 0016 0017 0024 0025 0016 000E 0012 002B 000B 0021 0015 0058
0024 0034 0017 0015 0013 0016 0017 001E 003A 0005 0007 0007 0007 0006 003B 0011 0030 0043 0045 0012 0022 0023 0024 000D 0013 0016 0017 0059 003D 002A 0017 0015
0024 0025 0016 0017 0037 0013 003F 003A 003B 004C 0029 0037 0027 0033 0034 0032 0012 0013 0016 0026 0040 0025 0024 0054 004B 0013 0016 000E 0012 0013 0016 0017
0024 000D 0013 0016 0017 001E 003A 003B 0014 0043 0007 0007 0007 0045 003E 0016 0017 0015 0013 0043 0045 0012 0031 002E 0054 004B 0013 0016 0017 0015 0013 0016
0024 001D 0015 0013 0016 0047 0046 004A 005A 0021 0015 0022 0029 0042 0027 0028 0029 0042 0027 0028 0029 0042 004B 0031 002E 0054 004B 0013 0016 0017 0015 0013
0024 0034 0017 0015 0022 0049 001B 0007 002E 0034 0017 002D 0005 0007 0007 0007 0007 0007 0007 0007 0007 002E 001D 0015 0031 002E 0054 004B 0013 0016 0017 0015
0024 0025 0016 0017 0032 003E 0037 0017 0024 0025 0016 0024 000D 0022 0029 0042 0027 0028 0029 0042 004B 0024 0034 0017 0015 0031 002E 0054 0027 0028 0023 0017
0024 000D 0013 0016 0026 004B 0013 0016 0024 000D 0013 0024 001D 002D 0005 0007 0007 0007 0007 002E 001D 0024 0025 0016 0017 0015 0031 0007 0007 0057 003E 0016
0024 001D 0015 0013 0032 004E 0037 0028 0010 0014 0015 0024 0034 0024 000D 0022 0029 0042 004B 0024 0034 0024 000D 0013 0016 0017 0015 0013 0016 0017 0015 0013
0024 0034 0017 001E 0028 0055 0007 0057 003E 0016 0017 000E 003E 000E 0014 0043 0007 0057 0014 000E 003E 000E 0014 0015 0013 0016 0017 0015 0013 0016 0017 0015
0033 004A 0029 004F 0039 004A 0029 0042 0027 0037 0029 0042 0027 0028 0029 0042 0027 0028 0029 0042 0027 0028 0029 0042 0027 0028 0029 0042 0027 0028 0029 0042
