ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-067-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 36

0000 0001 0002 0002 0002 0003 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002
0004 0005 0006 0007 0008 0004 0009 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007
0004 000B 000A 0006 0007 000C 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006
0004 000F 0008 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0011 0012 000A 0006 0007 0008 000A
0004 0013 0014 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 0015 0016 0017 0008 000A 0006 0007 0008
0018 0001 0019 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0011 0016 001B 0006 0007 0008 000A 0006 0007
0004 000B 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 0015 0016 0017 0008 000A 0006 0007 0008 000A 0006
0004 000F 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0010 001B 0006 0007 0008 000A 0006 0007 0008 000A
0004 0009 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008
0004 0005 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007
0004 000B 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006
0004 000F 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A
0004 0009 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008
0004 0005 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007
0004 000B 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006
0004 000F 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A
0004 0009 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008
0004 0005 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006 0007
0004 000B 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A 0006
0004 000F 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008 000A
0004 0009 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007 0008
0004 0005 0006 0007 0008 000A 0006 0007 0008 0015 000E 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006 0007
0004 000B 000A 0006 0007 0008 000A 0006 0011 0016 001B 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A 0006
0004 000F 0008 000A 0006 0007 0008 0015 0016 0017 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 000E 0007 0008 000A
0004 0009 0007 0008 000A 0006 0011 0016 001B 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0010 000D 001C 0014 0012
0004 0005 0006 0007 0008 0015 0016 0017 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 001D 0002 0019 0017
0004 000B 000A 0006 0007 0010 001B 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0008 000A 0006
0004 000F 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0010 001A 0012 000A 0006 0007 0008 000A
0004 0009 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 001E 000F 0008 000A 0006 0007 0008
0004 0005 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 0004 0009 0007 0008 000A 0006 0007
0004 000B 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 0008 000A 0006 0007 000C 001B 0006 0007 0008 000A 0006
001F 0020 0021 0022 001C 0014 0021 0022 001C 0014 0021 0022 001C 0014 0021 0022 001C 0014 0021 0022 001C 0014 0021 0022 001C 0014 0021 0022 001C 0014 0021 0023
