ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-068-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 52

0000 0001 0002 0003 0003 0003 0003 0003 0003 0002 0003 0003 0003 0003 0003 0003 0003 0002 0003 0003 0003 0002 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003
0004 0005 0006 0007 0008 0009 0006 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 0009 000C 000D 0008 0009 000C 000E 000F 0009 0006 0010
0004 0011 0009 0006 0007 0008 0009 0006 0012 0013 0014 000B 0012 0013 0014 000B 0012 0013 0014 000B 0007 0015 0013 0016 000D 0015 0017 0018 0019 000F 000A 000B
001A 001B 0008 0009 0006 0007 0008 000A 0013 001C 001D 0014 0013 001C 001D 0014 0013 001C 001D 0014 001E 0013 001F 001D 0016 0013 001F 0009 001D 0019 0013 0014
0020 0021 0007 0008 000A 000B 0012 0013 0022 0006 0007 001D 0022 0006 0007 001D 0022 0006 0007 0023 0024 0021 0007 0008 001D 0025 0007 0008 0009 001D 001C 0023
0004 0005 0006 0012 0013 0014 0013 001C 0008 0009 0006 0007 0008 0009 0006 0007 0008 000A 000B 0007 0026 0014 000B 0007 0008 000A 000B 0012 000F 0009 0006 0007
0004 0011 000A 0013 001C 001D 0022 0006 0012 000F 0009 0006 0012 000F 0009 0006 0012 0013 0014 000B 0007 001D 0014 000B 0012 0013 0014 0013 001C 0008 0009 0006
0004 001B 001D 0014 000B 0007 0008 000A 0013 001C 0008 0009 001D 0019 000F 000A 0013 001C 001D 0014 000B 0007 001D 0014 0013 001C 001D 0014 000B 0007 0008 0009
0004 0021 0007 001D 0014 000B 0012 0013 0022 0006 0007 0008 000A 0013 0019 0013 0022 0006 0007 001D 0014 000B 0007 001D 0022 0006 0012 0013 0022 000C 000D 0008
0004 0005 0006 0007 001D 0014 0013 001C 0008 0009 0006 0012 0013 0022 001D 001C 0008 000A 000B 0007 001D 0014 000B 0007 0008 000A 0013 001C 0008 001D 0016 000D
001A 0011 0009 0006 0007 001D 0014 000B 0007 0008 000A 0013 001C 0008 0009 0006 0007 001D 0014 000B 0012 0013 0014 000B 0007 001D 0014 000B 0007 0008 001D 0016
0020 001B 0008 0009 0006 0012 0013 0014 000B 0007 001D 0022 0006 0012 000F 0009 0006 0007 001D 0014 0013 001C 001D 0014 000B 0007 001D 0014 000B 0007 0008 0023
0004 0021 0007 0008 000A 0013 001C 001D 0014 000B 0007 0008 000A 0013 001C 0015 0027 000B 0007 001D 0014 000B 0007 001D 0014 000B 0007 001D 0014 000B 0007 0008
0004 0005 0006 0012 0013 0022 0006 0012 0013 0022 0006 0012 0013 0022 000C 0017 0018 0022 0006 0007 001D 0022 0006 0007 001D 0014 000B 0007 001D 0014 000B 0007
0004 0011 0009 001D 001C 0008 0009 0028 001B 0008 000A 0013 001C 0015 0013 0025 0007 0008 000A 000B 0007 0008 000A 000B 0007 001D 0014 000B 0007 001D 0014 000B
0004 001B 0008 0009 0006 0007 0008 0004 0021 0007 001D 0022 0006 001D 001F 0009 0006 0007 001D 0014 000B 0007 001D 0014 000B 0007 001D 0022 0006 0012 0013 0022
0004 0029 000D 0008 000A 000B 0007 0004 0005 0006 0007 0008 0009 0006 0007 0008 0009 0006 0007 001D 0014 000B 0007 001D 0014 000B 0007 0008 000A 0013 001C 0008
002A 002B 0025 0007 001D 0022 0006 0004 0011 0009 000C 000D 0008 000A 000B 0007 0008 0009 0006 0007 001D 0022 0006 0012 0013 0022 0006 0012 0013 0022 0006 0007
001A 0011 0009 0006 0007 0008 0009 0026 0019 000F 001D 0016 000D 001D 0014 000B 0007 0008 000A 000B 0007 0008 000A 0013 001C 0008 000A 0013 001C 0008 0009 000C
0020 001B 0008 0009 000C 000D 0008 0009 0028 001B 0008 001D 0016 000D 001D 0014 000B 0012 0013 0022 0006 0012 0013 0014 000B 0012 0013 0022 0006 0007 0015 0017
0004 0021 0007 0008 001D 0016 000D 0015 002C 0016 000D 0008 001D 0025 0007 001D 0022 001D 001C 0008 000A 0013 001C 001D 0014 0013 001C 0008 0009 000C 0013 001F
0004 0005 0006 0007 0008 001D 0016 0013 001F 0028 0021 0007 0008 000A 000B 0007 0008 0009 0006 0007 001D 0022 0006 0007 001D 0022 0006 0007 0015 0013 0025 0007
0004 0011 0009 0006 0007 0008 001D 0025 0007 0026 0014 000B 0007 001D 0014 000B 0012 000F 000A 000B 0007 0008 000A 000B 0007 0008 0009 0006 0028 0011 0009 0006
0004 001B 0008 0009 0006 0007 0008 0009 0006 0007 0028 0005 0006 0007 001D 0014 0013 0019 0013 0022 0006 0012 0013 0022 0006 0012 000F 0009 0026 001C 0008 0009
0004 0021 0007 0015 002D 0006 0007 0008 000A 000B 0026 002E 002D 0006 0007 001D 0022 001D 001C 0008 000A 0013 001C 0008 0009 001D 001C 0008 0009 0006 0007 0008
0004 0005 000C 0013 001F 0009 0006 0012 0013 0022 0006 001D 002E 002D 0006 0007 0015 002D 0006 0012 0013 0022 0006 0012 000F 0009 0006 0007 0008 0009 0006 0007
0004 002F 0013 0025 0007 0008 000A 0013 001C 0008 0009 000C 0013 001F 0009 000C 0013 002E 0027 0013 001C 0008 000A 0013 001C 0008 0009 0006 0007 0008 0009 0006
002A 002B 001F 0009 0006 0012 0013 0022 0006 0007 0008 001D 0025 0007 0015 0013 0025 0023 0018 0014 000B 0012 0013 0022 000C 000D 0008 0009 0006 0007 0015 002D
0004 0021 0007 0008 000A 0013 001C 0008 0009 0006 0007 0008 0009 000C 0013 001F 0009 0006 0007 001D 0014 0013 001C 0008 001D 0016 000D 0008 0009 000C 0013 001F
0004 0005 0006 0007 001D 0022 0006 0007 0008 0009 000C 000D 0008 001D 0025 0007 0008 000A 000B 0007 001D 0022 0006 0007 0008 001D 0016 000D 0015 0013 0025 0007
0004 0011 000A 000B 0007 0008 0009 0006 0007 0015 0013 0025 0007 0008 0009 0006 0007 0028 0005 0006 0007 0015 002D 0006 0007 0008 001D 0025 001D 001F 0009 0006
001A 0030 0031 0032 001E 000E 0033 0027 001E 0031 002F 0027 001E 000E 0033 0027 001E 001A 002F 0027 001E 0031 002F 0027 001E 000E 0033 0027 001E 000E 0033 0027
