ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-087-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 46

0000 0001 0002 0003 0001 0002 0004 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0004 0002 0002
0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C
0005 000F 0010 0007 000C 0011 0012 0007 000C 000D 000E 0007 000C 000D 000E 0007 0013 0014 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007
0015 0016 0009 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0011 0017 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E
0005 0018 0013 0014 000E 0007 000C 0019 0010 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D
0005 0006 0011 0017 000D 000E 0007 0011 0009 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 001A 001B 000D 000E 0007 000C 000D 000E 0007 000C
0005 001C 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 0019 0010 0007 000C 000D 000E 0007 000C 000D 0011 001D 000C 000D 000E 0007 000C 0019 0010 0007
0005 001E 000D 000E 0007 000C 0019 0010 001A 001B 000D 000E 0007 0011 0009 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 0011 0009 000E
0005 0018 000C 000D 000E 0007 0011 0009 0011 001D 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D
0005 0006 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 0013 0014 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C
0005 001C 000E 0007 000C 000D 000E 001A 001B 000D 000E 0007 000C 000D 000E 0011 0017 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007
0005 001E 000D 000E 0007 000C 0019 001F 001D 000C 000D 000E 0007 000C 000D 000A 000B 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E 0007 000C 000D 000E
0005 0018 000C 000D 000E 0007 0011 0009 000E 0007 000C 000D 000E 0007 000C 0011 0012 001A 001B 000D 000E 0007 000C 000D 000E 001A 001B 000D 000E 0007 000C 000D
