ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-002-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 31

0000 0001 0002 0002 0002 0002 0000 0001 0002 0002 0002 0002 0002 0003 0001 0002 0002 0002 0002 0004 0002 0002 0002 0002 0002 0003 0001 0002 0002 0002 0002 0002
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 000D
0005 000E 000A 0007 0008 0009 000F 0010 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A
0005 000C 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0011 0012 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0013 0014 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0015 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 0015 000C 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A
0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A
0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A
0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A
0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A
0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007
0005 000B 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 000F 0016 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 000F 0016 000A 0007 0008 0009 000A
0005 000C 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 0005 000C 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007
0017 0018 0019 001A 001B 001C 0017 001D 001B 001C 0019 001A 001B 001C 0019 001A 001B 001C 0019 0017 001E 001C 0019 001A 001B 001C 0019 001A 001B 001C 0019 001A
