ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-092-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 49

0000 0001 0002 0002 0002 0002 0003 0001 0002 0002 0002 0002 0002 0002 0004 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0004 0002 0003 0001 0002 0002
0005 0006 0007 0008 0009 000A 0005 000B 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 000C 000D 0005 0006 000C 000D
0005 000E 000A 0007 0008 0009 0005 000F 000D 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 0010 0011 0005 000E 0010 0011
0005 0012 0009 000A 0007 0008 0013 0014 0011 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 000C 000D 0005 0006 0005 0012 0005 0006
0005 000F 0015 0016 0017 0018 0008 0005 0019 001A 000D 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 001B 001C 0005 000E 0005 0011 0005 000E
001D 0001 0002 0002 0014 0019 0018 0013 0002 0014 0011 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 001E 001F 0005 0012 0005 0006 0005 0012
0005 000E 000A 0007 0013 0014 0019 0018 0008 0005 0019 001A 000D 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 001B 0020 0005 0011 0005 000E 0005 0011
0005 0012 0009 000A 0007 0013 0014 0006 0007 0013 0002 0014 0011 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0005 0006 0005 0012 0005 0006
0005 0011 0008 0009 000A 0007 0005 0021 001F 0007 0008 0005 0019 001A 0015 0016 0017 001A 0015 0016 0017 001A 0015 0016 0017 0018 0005 000E 0005 0011 0005 000E
0005 0006 0007 0008 0009 000A 0013 0014 0021 0017 0018 0013 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0014 0006 0005 0012 0005 0006 0005 0012
0005 000E 000A 0007 0008 0009 000A 0013 0002 0014 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 000E 0005 0011 0005 000E 0005 0011
0005 0012 0009 000A 0007 0008 0009 000A 0007 0005 000E 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 0012 0005 0006 0005 0012 0005 0006
0005 0011 0008 0009 000A 0007 0008 0009 000A 0005 0012 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 0005 0011 0005 000E 0005 0011 0005 000E
0005 0019 0018 0022 0023 0024 0018 0022 0023 0005 0011 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0005 0006 0005 0012 0005 0006 0005 0012
001D 0025 0026 001B 0027 001B 0026 001B 0027 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 000E 0005 000F 0028 000E 0005 0011
0005 0012 001E 001F 000C 000D 001E 001F 000C 0028 000E 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 0012 001D 0001 0029 0027 0005 0006
0005 0011 001B 0020 001B 001C 001B 0020 002A 002B 0012 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 0005 0011 0005 0021 0017 001A 0028 000E
0005 0006 0007 0008 0009 0024 0018 0008 0009 0005 0011 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0005 0006 0013 0002 0002 0002 0029 0027
0005 000E 000A 0007 0008 001B 0026 000C 000D 002C 0026 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 0021 0017 001A 0015 0023 0024 0018
0005 0012 0009 000A 0007 0022 0023 001B 001C 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0013 0002 0002 0002 002D 0027 0010 0006
0005 0011 0008 0009 000A 001B 0027 001E 001F 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 0024 001A 0015 0023 0024 001A 0028 000E
0005 0006 0007 0008 0009 0024 0018 001B 0020 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 002A 0002 0014 0012 002A 0003 002E 0027
0005 000E 000A 0007 0008 001B 0026 000C 000D 0009 000A 0007 0008 0009 0024 001A 0015 0016 0017 001A 0015 0016 0017 0018 0008 0009 0005 000F 000D 0005 0019 0018
0005 0012 0009 000A 0007 0022 0023 001B 001C 0008 0009 000A 0007 0008 002A 0002 0003 0001 0002 0002 0002 0002 0014 0006 0007 0008 0013 0014 0011 0013 0014 0006
0005 0011 0008 0009 000A 001B 0027 001E 001F 000C 000D 001E 001F 000C 000D 0009 002C 001C 0008 0009 000A 0007 0005 0021 0017 0018 0008 0005 0019 0018 0005 000E
0005 0006 0007 0008 0009 0024 0018 001B 0020 001B 001C 001B 0020 001B 001C 0008 001E 001F 0007 0008 0009 000A 0013 0002 0014 0006 0007 0013 0014 0006 002C 0027
0028 000E 000A 0007 0008 001B 0026 0007 0022 0023 0024 0018 0022 0023 0024 0018 001B 0020 000A 0007 0008 0009 000A 0007 0005 0021 001F 0007 0005 0021 0017 001A
002B 0012 0009 000A 0007 0008 0009 000A 001B 0027 001B 0026 001B 0027 001B 0026 000C 000D 0009 000A 0007 0008 0009 000A 0013 0014 000E 000A 0013 0002 0002 0002
0005 0011 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0022 0023 001B 001C 0008 0009 000A 0007 0008 0009 000A 0005 002F 0023 000A 0007 0008 0009
0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 001B 0027 001E 001F 0007 0008 0009 000A 0007 0008 0009 0013 0014 0012 0009 000A 0007 0008
0005 000E 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 0024 0018 001B 0020 000A 0007 0008 0009 000A 0007 0008 0009 0005 0011 0008 0009 000A 0007
0028 002F 0016 0017 001A 0015 0016 0017 001A 0015 0016 0017 001A 0015 0030 0019 001A 0015 0016 0017 001A 0015 0016 0017 001A 0015 0028 0019 001A 0015 0016 0017
