ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-074-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 58

0000 0001 0002 0002 0003 0001 0002 0002 0003 0001 0002 0002 0003 0001 0002 0002 0004 0002 0002 0004 0002 0002 0003 0001 0002 0003 0001 0002 0003 0001 0002 0002
0005 0006 0007 0008 0005 0006 0007 0008 0005 0009 0007 0008 0005 0009 0007 0008 000A 000B 0007 0008 000A 000B 0005 000C 000A 0005 000D 0008 0005 0009 0007 0006
0005 000E 000B 0007 0005 000E 000B 0007 0005 000E 000B 0007 0005 000E 000B 0007 0008 000A 000B 0007 0008 000A 0005 000F 0008 0005 0009 0007 0005 000E 000B 0007
0005 000C 000A 000B 0005 000C 000A 000B 0005 000C 0010 0011 0005 000C 000A 000B 0007 0008 000A 000B 0007 0008 0005 0009 0007 0005 000E 000B 0005 000C 000A 000B
0005 000D 0008 000A 0005 000D 0008 000A 0005 000D 0012 0013 0014 000D 0012 0015 0016 0017 0012 0015 0016 0017 0005 0018 0019 0005 000C 000A 0005 000F 0008 000A
0005 001A 0007 0008 0005 001B 0017 0008 0005 0009 001C 0003 001D 001E 001F 0020 001F 001E 001F 0020 001F 001E 0021 0022 000E 0005 000D 0008 0005 0009 0007 0008
0005 000E 000B 0007 0021 0022 001A 0023 0005 000E 000B 0005 000C 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0005 000C 0005 0009 0007 0005 000E 000B 0007
0005 000C 0010 0011 0007 0005 000E 000B 0005 000C 000A 0005 000D 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 0005 000D 0005 000E 000B 0005 000C 000A 000B
0005 000D 0008 000A 000B 0005 000C 000A 0005 000D 0008 0005 0009 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 0005 0009 0005 000C 000A 0005 000D 0024 0010
0005 0009 0007 0008 000A 0025 0026 0008 0025 001E 0007 0005 000E 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0005 000E 0005 000D 0008 0005 0009 0007 0008
0005 000E 000B 0007 0008 000A 000B 0007 0008 000A 000B 0005 000C 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0005 000C 0005 0009 0007 0025 0027 000B 0007
0005 000C 000A 000B 0007 0008 000A 000B 0007 0008 000A 0005 000D 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 0005 000D 0025 0027 000B 0007 0008 000A 000B
0005 000D 0008 000A 000B 0007 0008 000A 000B 0007 0008 0005 0009 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 0005 0009 0007 0008 000A 000B 0007 0008 000A
0005 0009 0007 0008 000A 000B 0007 0008 000A 000B 0007 0005 000E 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0005 000E 000B 0007 0008 000A 000B 0007 0008
0005 000E 000B 0007 0008 000A 000B 0007 0008 000A 000B 0005 000C 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0005 000C 000A 000B 0007 0008 000A 000B 0007
0005 000C 000A 000B 0007 0008 000A 000B 0007 0008 000A 0005 0028 0029 002A 0019 002B 0029 002A 0019 002B 0029 002A 0014 000D 0008 000A 000B 0007 0008 000A 000B
0005 000D 0008 000A 000B 0007 0008 000A 000B 0007 0008 002C 002D 0026 001F 0027 002E 000D 001F 0027 001F 0026 001C 002F 0009 0007 0008 000A 000B 0007 0008 000A
0005 0009 0007 0008 000A 000B 0007 0008 000A 000B 0007 0005 000E 0016 0030 0031 0032 001E 0007 0008 000A 000B 0007 0005 000E 000B 0007 0008 000A 000B 0007 0008
0005 000E 000B 0007 0008 000A 000B 0007 0008 000A 000B 0025 0033 0034 0002 0035 0020 000A 000B 0007 0008 000A 0016 0032 0020 000A 000B 0007 0008 000A 000B 0007
0005 000C 000A 000B 0007 0008 000A 000B 0007 0036 000A 000B 001F 0020 000A 000B 0007 0008 000A 000B 0007 0008 001F 001E 0007 0008 000A 000B 0007 0008 000A 000B
0005 000D 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 0016 0017 0008 002A 0019 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A
0005 0036 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 002E 0009 0007 001F 0027 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008
0005 000E 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0025 0027 000B 002B 0029 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007
0005 000C 000A 000B 0007 0036 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 002B 0029 000A 001F 0026 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B
0005 000D 0008 000A 000B 0007 0008 000A 000B 0007 0036 000A 000B 0007 0008 000A 001F 0026 0008 002A 0019 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A
0005 0009 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008 002A 0019 0007 001F 0027 000B 0007 0008 000A 000B 0007 0008 000A 000B 0007 0008
