ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-021-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 65

0000 0001 0002 0002 0002 0002 0002 0002 0003 0004 0001 0002 0000 0001 0005 0002 0005 0002 0002 0002 0002 0002 0000 0001 0002 0002 0006 0001 0002 0002 0006 0001
0007 0008 0009 000A 000B 000C 000D 000E 000F 0010 0011 000A 0007 0008 000D 0012 0013 0014 0015 000E 0016 0017 0007 0018 000B 000C 0007 0019 001A 000C 0007 0018
0007 001B 000C 000D 000E 000B 001C 001D 0007 001B 000C 0009 0007 001B 001E 0002 0002 0002 001F 0020 0021 0022 0007 001D 000A 000B 0023 0024 0018 000B 0007 001D
0007 0018 000B 001C 001D 000A 0007 0008 0007 0018 000B 000C 0007 0018 000B 000C 0009 000A 000B 0025 0020 000E 0026 0027 0028 000A 000B 0026 0020 000E 0007 0008
0007 001D 000A 0007 0008 0009 0007 001B 0026 0020 0012 0013 0029 002A 0012 0013 0014 0015 000E 000B 001C 001D 000A 0025 0027 0015 000E 000B 001C 001D 0007 001B
0007 0008 0009 0007 001B 000C 0007 0018 000B 001E 0002 0002 0005 0002 0002 0002 0002 0024 001D 002B 002C 002D 0009 000A 001E 001F 0020 000E 0007 0008 0007 0018
0007 001B 000C 0007 0018 000B 0007 002A 0012 0013 0014 0015 000E 0016 0014 0015 0012 0029 0008 0025 002E 001A 000C 0009 002B 0013 0021 0011 0007 001B 0007 001D
0007 0018 000B 0007 001D 000A 0023 0002 0002 0002 0002 001F 0011 002F 0001 0002 0002 0030 0022 0031 0021 0032 000B 000C 001E 001F 0033 0017 0007 0018 0007 0008
0007 001D 000A 0007 0034 0015 0012 0013 0014 0015 0012 001A 000C 0007 0018 000B 000C 0009 000A 0025 0027 0028 000A 000B 0031 0015 0021 0022 0007 001D 0007 001B
0007 0008 0009 0023 0002 0002 0002 0002 0002 0002 0024 0018 000B 0007 001D 000A 0016 0014 0015 0012 0035 0008 0009 000A 001E 001F 0020 000E 0026 002D 0007 0018
0007 001B 000C 000D 0012 0013 0014 0015 000E 000B 0007 001D 000A 0007 0008 0009 002F 0001 0002 0002 0030 0022 000C 0009 002B 0013 0021 0011 002B 001A 0007 001D
0007 0018 000B 001E 0002 0002 0002 0024 001D 000A 0007 0008 0009 0007 001B 000C 0007 0018 000B 000C 000D 0012 0013 0014 0036 0037 0022 000C 001C 0018 0007 0008
0007 002A 0012 0013 0014 0015 0012 0029 0008 0009 0007 001B 000C 0007 0018 000B 0007 001D 000A 000B 002F 0001 0002 0002 0030 0011 000A 000B 0007 001D 0007 001B
0038 0001 0002 0002 0002 0002 0002 0039 001B 000C 0007 0018 000B 0007 001D 000A 0007 0008 0009 002B 002C 002D 0009 000A 000B 000C 0009 000A 0026 002D 0026 0032
0007 001B 000C 000D 000E 000B 000C 0007 0018 000B 0007 001D 000A 0007 0008 0009 0007 001B 000C 0025 002E 001A 000C 0009 000A 000B 000C 0009 003A 000B 003A 0009
0007 0018 000B 001C 001D 000A 000B 0007 001D 000A 0007 0008 0009 0007 001B 000C 0007 0018 000B 000C 001C 0018 000B 000C 0009 000A 000B 000C 003A 000A 003A 000C
0007 002A 0012 0029 0008 0009 000A 0007 0008 0009 0007 001B 000C 0026 0032 0016 0029 001D 000A 003A 0026 003A 003A 003A 003A 003A 003A 003A 003A 0009 003A 000B
0038 0001 0002 0030 0022 000C 0009 0026 0022 000C 0007 0019 0013 0014 0015 003B 0039 0008 0009 003A 000B 000C 0009 003A 000B 000C 0009 003A 000B 000C 003A 000A
0007 001B 000C 0009 000A 000B 000C 0009 000A 000B 0023 0002 0002 0002 001F 0011 0007 001B 000C 003A 000A 003A 000C 003A 000A 003A 000C 003A 000A 003A 003A 0009
0007 0018 000B 000C 0009 000A 000B 000C 0009 000A 000B 000C 0009 000A 000B 000C 0026 002E 0013 0017 000D 003A 000B 000C 0009 003A 000B 000C 0009 000A 003A 000C
0007 001D 000A 000B 000C 0009 000A 000B 000C 0009 000A 000B 000C 0009 000A 000B 000C 001E 0024 001B 001C 003A 003A 003A 003A 003A 003A 003A 003A 0009 003A 000B
0007 0008 0009 000A 000B 000C 0009 000A 0016 0014 0015 0012 0013 0014 0028 000A 000B 000C 0007 0018 0007 0008 0009 000A 000B 000C 0009 000A 003A 000C 0009 000A
0007 001B 000C 0009 000A 000B 000C 0009 002F 0001 0002 0002 0002 001F 002D 0009 000A 000B 0007 001D 0007 003C 0014 0015 0012 001A 000C 0009 003A 000B 000C 0009
0007 0018 000B 000C 0009 000A 000B 000C 0007 0018 0016 0014 0015 0012 0013 0014 0028 000A 0007 0008 0023 0002 0002 0002 0024 0018 000B 000C 003A 000A 000B 000C
0007 001D 000A 000B 000C 0009 000A 000B 0007 001D 002F 0001 0002 0002 0002 001F 002D 0009 0026 0033 0014 0015 0012 0013 0029 001D 000A 000B 000C 0009 000A 000B
0007 0008 0009 000A 000B 000C 0009 000A 0007 0008 0007 0018 0016 0014 0015 0012 0013 0014 0028 001E 0002 0002 0003 003D 003E 0008 0009 000A 000B 000C 0009 000A
0007 001B 000C 0009 000A 000B 000C 0009 0007 001B 0007 001D 002F 0001 0002 0002 0002 001F 002D 0009 000A 000B 000F 003F 0040 0022 000C 0009 000A 000B 000C 0009
0007 0018 000B 0031 0015 0012 001A 000C 0007 0018 0007 0008 0007 0018 0016 0014 0015 0012 0013 0017 0009 000A 0007 0008 0009 000A 000B 000C 0009 000A 000B 000C
0007 002A 0012 0036 0001 001F 0032 000B 0026 0011 0007 001B 0007 001D 002F 0001 0002 0002 001F 0022 000C 0009 0007 001B 000C 0009 000A 000B 000C 0009 000A 000B
0038 0001 0002 0030 0022 000C 0009 000A 000B 000C 0007 0018 0007 0008 0007 0018 0016 0014 0015 0012 001A 000C 0007 0018 000B 000C 0009 000A 000B 000C 0009 000A
0007 001B 000C 0009 000A 000B 000C 0009 000A 000B 0026 0011 0007 001B 0007 001D 002F 0001 0002 001F 0032 000B 0007 001D 000A 000B 000C 0009 000A 000B 000C 0009
0029 0019 0013 0014 0015 0012 0013 0014 0015 0012 0013 0014 0029 0019 0029 0034 0029 0019 0013 0014 0015 0012 0029 0034 0015 0012 0013 0014 0015 0012 0013 0014
