ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-020-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 55

0000 0001 0002 0003 0003 0003 0004 0001 0003 0003 0003 0003 0003 0003 0000 0001 0002 0003 0003 0003 0003 0003 0004 0001 0003 0003 0003 0002 0003 0003 0003 0003
0005 0006 0007 0008 0009 000A 000B 000C 0009 000A 000D 000E 0009 000A 000B 000C 0009 000A 000D 000E 0009 000A 000B 000C 0009 000A 0007 000F 0010 000A 0007 0008
0005 0011 0012 0013 0014 0010 000A 0007 0008 0009 0015 0016 0008 0009 0012 0017 0008 0009 0015 0016 0008 0009 000A 0007 0008 0009 000A 0015 0018 0009 000A 0007
0005 0018 0019 0003 001A 001B 001C 001D 0013 0014 001E 001F 0013 0014 0020 001F 0013 0014 001E 001F 0013 0014 001C 001D 0013 0014 001C 001E 0021 0014 0010 000A
0005 0016 0008 0009 0022 0001 0003 0003 0003 0003 0002 0003 0003 0003 0002 0003 0003 0003 0002 0003 0003 0003 0003 0003 0003 0003 0003 0000 0001 0023 000C 0009
001E 0006 0007 0008 0005 0006 000D 000E 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 0011 000A 0007 000F
0024 0011 000A 0007 0005 0011 0025 0026 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 0018 0009 0012 0027
0005 0018 0028 001D 001E 0018 0009 000A 000D 0014 001C 001D 0013 0014 001C 001D 0013 0014 001C 001D 0013 0014 001C 001D 0017 0008 0009 0005 0016 0008 0025 0029
0005 0016 0019 0003 0024 0016 0008 0009 002A 0001 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 001A 001F 0017 0008 0005 0006 0007 0008 0009
0005 0006 0007 0008 0005 0006 0007 000F 001E 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0022 002B 0029 0007 0005 0011 0012 0017 0008
0005 0011 000A 0007 0005 0011 000A 0019 0024 0011 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 0018 0009 000A 0005 001B 002C 002D 0017
0005 0018 0009 000A 0005 0018 0009 000A 0005 0018 0009 000A 000D 0014 001C 001D 0013 0014 001C 001D 0017 0008 0009 0005 0016 0008 0009 0022 002B 000C 0025 0029
0005 0016 0008 0009 0005 0016 0008 0009 0005 0016 0008 0009 002A 0001 0003 0003 0003 0003 0003 001A 0006 0007 0008 0005 0006 0007 0008 0005 0006 0007 000F 0010
0005 0006 0007 0008 0005 0006 0007 0008 0005 0006 0007 0008 0005 0006 0007 0008 0009 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000A 0025 000C
0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 000F 0010 000A 0005 0018 0009 000A 0005 0018 0009 000A 0005 0018 0009 000A 0007
0005 0018 0009 000A 0005 0018 0009 000A 0005 0018 0009 000A 0005 001B 001C 001D 0020 0018 0009 0005 0016 0008 0009 0005 0016 0008 0009 0005 0021 0014 0010 000A
0005 0016 0008 0009 0005 0016 0008 0009 0005 0016 0008 0009 002E 0003 0003 0003 002F 0026 0008 0005 0006 0007 0008 0005 0006 0007 0008 0022 0001 001A 0018 0009
001E 0006 000D 0014 001E 0006 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 0007 0005 0011 000A 0007 0005 0011 000A 0007 0005 0011 000B 0026 000F
0024 0011 0019 0003 0024 0011 000A 0007 0005 0030 001D 0013 0014 001C 001D 0013 0014 001C 001D 001E 0018 0009 000A 0005 0018 0009 000A 0005 0018 0009 0012 0027
0005 0018 0009 000A 0005 0018 0009 000A 002E 0003 0004 0001 0003 0003 0003 0003 0003 0003 0004 0031 0026 0008 0009 0005 0016 0008 0009 0005 0016 0008 0025 0029
0005 0016 0008 0009 0005 0016 0008 0009 000A 0007 000B 0032 000A 0007 0008 0009 0012 0017 000B 0032 000A 0007 0008 0005 0006 0007 0008 0005 0006 0007 0008 0009
0005 0006 0007 0008 0005 0006 0007 0008 0009 000A 0007 0008 0009 000A 000D 000E 0025 0029 0007 0008 0009 000A 0007 0005 0030 0033 0007 0005 0030 001D 0017 0008
0005 0030 0033 000D 001E 0030 001D 0013 0014 001C 001D 0013 0014 001C 0020 0021 0014 001C 001D 0013 0014 001C 001D 0034 002B 0032 000A 0022 0001 0023 0029 0007
0022 002B 0032 002A 0035 0003 0003 0003 0003 0003 0003 0003 0003 0003 0002 0003 0003 0003 0003 0003 0003 0003 0003 002F 0026 0008 0009 0005 0016 0008 0009 000A
0005 0016 0008 0005 001F 0013 0014 001C 001D 0013 0014 001C 001D 0013 0014 001C 001D 0013 0014 001C 001D 0013 0014 001C 001D 0013 000E 0005 0006 0007 000F 0010
0005 0006 0007 002E 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0023 0026 0005 0011 000A 0025 000C
0005 0011 000A 0007 0008 0009 000A 0007 0008 0009 000A 000D 000E 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0007 0008 0009 000A 0005 0018 0009 000A 0007
0005 001B 001C 001D 0013 0014 001C 001D 0013 0014 001C 0020 0021 0014 001C 001D 0013 0014 001C 001D 0013 0014 001C 001D 0013 0014 001C 001E 0021 0014 0010 000A
0022 0001 0003 0003 0003 0003 0003 0003 0004 0001 0004 0035 0003 0003 0003 0003 0003 0003 0003 0003 0003 0004 0001 0004 0001 0003 0003 0002 0003 0023 000C 0009
0005 0006 000D 000E 0009 000A 0007 0008 0005 001F 001E 0018 0009 000A 000D 0014 001C 0033 0007 0008 0009 0005 0021 001E 0011 000A 0007 000F 0010 000A 0007 0008
0005 0011 0015 0016 0008 0009 000A 0007 002E 0003 002F 0026 0008 0009 002A 0001 001A 0011 000A 0007 0008 002E 0003 002F 000C 0009 000A 0015 0018 0009 000A 0007
001E 0036 001E 001F 0013 0014 001C 001D 0013 0014 001C 001D 0013 0014 001E 001F 001E 001B 001C 001D 0013 0014 001C 001D 0013 0014 001C 001E 0021 0014 001C 001D
