ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-013-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 75

0000 0001 0002 0003 0004 0002 0002 0002 0002 0005 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0006 0007 0001 0002 0002 0002 0002 0002 0002 0002
0008 0009 000A 000B 000C 000D 000A 000B 000E 000F 0010 000B 000C 0011 0012 0013 0014 0015 0012 0013 0016 000D 0017 0018 0019 001A 000A 000B 000C 000D 000A 000B
0008 001B 000D 000A 000B 000C 000D 001C 001D 001E 001F 000A 0020 001D 0001 0002 0002 0002 0002 0021 0019 0016 000D 0022 0021 0023 001A 000A 000B 000C 000D 000A
0008 0024 000C 000D 000A 000B 000E 001D 001E 0025 000C 0011 0026 0027 0023 0015 0012 0013 0014 0028 0029 002A 0016 000D 0022 0021 0023 001A 000A 000B 000C 000D
0008 0010 000B 000C 000D 001C 001D 001E 001F 000A 0020 002B 001F 0022 0002 0002 0002 0002 0002 002C 001F 002D 002A 0016 000D 0022 0021 0023 001A 000A 000B 000C
0008 0009 000A 000B 000E 001D 001E 0025 000C 0011 002B 0025 000C 0011 0012 0013 0014 0015 0012 0013 0016 000D 002D 002A 0016 000D 0022 0021 0023 001A 000A 000B
0008 001B 000D 001C 001D 001E 001F 000A 0020 002B 001F 000A 0020 0026 0002 0002 0002 0002 0002 002E 002A 0016 000D 002D 002A 0016 000D 0022 0021 0023 001A 000A
0008 0024 000E 001D 001E 0025 000C 0011 002B 0025 000C 0011 002B 0025 000C 0011 0012 0013 0016 000D 002D 002A 0016 000D 002D 002A 0016 000D 0022 0021 0023 001A
000F 0019 001D 001E 001F 000A 0020 002B 001F 000A 0020 002B 001F 000A 0020 001D 0001 0021 002F 0016 000D 002D 002A 0016 000D 002D 002A 0016 000D 0022 0021 0023
0030 0001 002C 0025 000C 0011 002B 0025 000C 0011 002B 0025 000C 0011 0026 0027 0023 0028 0029 002A 0016 000D 002D 002A 0016 000D 002D 002A 0016 000D 0022 0031
0018 0032 000D 000A 0020 002B 001F 000A 0020 002B 001F 000A 0020 002B 001F 0022 0002 002C 001F 002D 002A 0016 000D 002D 002A 0016 000D 002D 002A 0016 000D 0017
0008 0024 000C 0011 002B 0025 000C 0011 002B 0025 000C 0011 002B 0025 000C 0011 0012 0013 0016 000D 002D 002A 0016 000D 002D 002A 0016 000D 002D 002A 0016 000D
0008 0010 0019 0033 0034 0035 0020 002B 001F 000A 0020 002B 001F 000A 0020 0026 0002 002E 002A 0016 000D 002D 002A 0016 000D 002D 002A 0016 0011 0033 002F 0016
0008 0009 0036 0037 0021 0009 0038 0024 000C 0011 002B 0025 000C 0011 002B 0025 000C 000D 002D 002A 0016 000D 002D 002A 0016 000D 0038 0024 0036 0037 0021 0024
0008 001B 0008 0010 0008 001B 0008 0010 0020 0033 0034 0035 0020 002B 001F 001C 0013 0014 001A 002D 002A 0016 0011 0033 002F 0016 0008 0010 0008 001B 0008 0010
0008 0024 0008 0009 0008 0024 0008 0009 0036 0037 0021 0009 0038 0024 000E 001D 0001 0021 001B 000D 0038 0024 0036 0037 0021 0024 0008 0009 0008 0024 0008 0009
0008 0010 0008 001B 0008 0010 0008 001B 0008 0039 000F 001B 0008 0010 0036 001E 003A 000F 0024 000C 0008 0010 0008 0023 000F 0010 0008 001B 0008 0010 0008 001B
0008 0009 0008 0024 0008 0009 0008 0024 0022 0005 001E 0025 0008 0009 0008 003B 003C 002C 003D 0020 003E 001F 0022 0005 001E 001F 0008 0024 0008 0009 0008 0024
0008 001B 0008 0039 000F 001B 0008 0010 000B 0008 0009 000A 0008 001B 0008 0010 000B 000C 0011 002B 0025 000C 0011 003E 0025 000C 0008 0010 0008 0023 000F 0010
0008 0024 0022 0005 001E 0025 0008 0009 000A 0008 001B 000D 0008 0024 0008 0009 001C 0013 002B 001F 000A 0020 002B 001F 000A 0020 003E 001F 0022 0005 001E 001F
0008 0010 000B 003F 001F 000A 0008 001B 000D 0008 0024 000C 0008 0010 0008 001B 003C 002E 0025 000C 0011 002B 0025 000C 0011 002B 0025 000C 0011 003E 0019 000C
000F 0009 000A 000B 000C 000D 0008 0024 000C 0008 0010 000B 0008 0009 0008 002F 0014 0015 0035 0020 002B 001F 000A 0020 002B 001F 000A 0020 002B 001F 000A 0020
0040 001B 000D 000A 000B 000C 0008 0010 000B 0008 0009 000A 0008 001B 0041 0042 0001 0021 0034 002B 0025 000C 0011 002B 0025 000C 0011 002B 0025 000C 0011 0043
0018 0024 000C 000D 000A 0020 000F 0009 000A 0008 001B 000D 0008 0024 0017 0018 0039 0028 0029 001F 000A 0020 002B 001F 000A 0020 002B 001F 000A 0020 001D 0044
0008 0010 000B 000C 0011 001D 001E 0045 000D 0008 0024 000C 0008 0010 000B 0022 0002 002C 0025 000C 0011 002B 0025 000C 0011 002B 0025 000C 0011 001D 001E 0019
0008 0009 000A 0020 001D 001E 003D 000B 0046 000F 0010 000B 003F 003A 0012 0013 0014 0015 0012 0013 002B 001F 000A 0020 002B 001F 000A 0020 001D 001E 003D 000B
0008 001B 0011 001D 001E 0045 000D 001C 001D 001E 003A 0035 000B 003C 0002 0002 0002 0002 0002 002E 0025 000C 0011 002B 0025 000C 0011 001D 001E 0045 000D 000A
0008 002F 001D 001E 003D 000B 000E 001D 001E 0025 002D 0047 0035 0020 0014 0015 0012 0013 0014 0015 0035 0020 002B 001F 000A 0020 001D 001E 003D 000B 000C 000D
0041 0042 001E 0045 000D 001C 001D 001E 001F 000A 000B 002D 003A 001D 0001 0002 0002 0002 0002 0021 0034 002B 0025 000C 0011 001D 001E 0045 000D 000A 000B 000C
0048 0049 003D 000B 000E 001D 001E 0025 000C 000D 000A 000B 003C 0027 0039 0013 0014 0015 0012 0028 0029 001F 000A 0020 001D 001E 003D 000B 000C 000D 000A 000B
0008 001B 000D 001C 001D 001E 001F 000A 000B 000C 000D 000A 000B 0022 0002 0002 0002 0002 0002 002C 0025 000C 0011 001D 001E 0045 000D 000A 000B 000C 000D 000A
000F 002F 0014 0043 0040 004A 0014 0015 0012 0013 0014 0015 0012 0013 0014 0015 0012 0013 0014 0015 0012 0013 0043 0040 0039 0013 0014 0015 0012 0013 0014 0015
