ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-100-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 32

0000 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 0008 0009 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 000F 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 0010 0012 0005 000A 000B 000C 0005 000A 000B 000C 0005
0003 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 000E 000B 0008 0017 0018 0015 0019 0005 0006 0015 0016 0017 0018 0015 0016 0017 0018 0007 000C
001A 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 001B 0013 000A 001C 0002 0002 001B 001D 000C 001C 0002 0002 0002 0002 0002 0002 0002 001B 0011 000B
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 0008 0009 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 000F 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 0010 0012 0005 000A 000B 000C 0005 000A 000B 000C 0005
0003 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 000E 000B 0008 0017 0018 0015 0019 0005 0006 0015 0016 0017 0018 0015 0016 0017 0018 0007 000C
001A 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 001B 0013 000A 001C 0002 0002 001B 001D 000C 001C 0002 0002 0002 0002 0002 0002 0002 001B 0011 000B
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 001E 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005
0003 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 000E 000B 0008 0017 0018 0015 0019 0005 0006 0015 0016 0017 0018 0015 0016 0017 0018 0007 000C
001A 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 001B 0013 000A 001C 0002 0002 001B 001D 000C 001C 0002 0002 0002 0002 0002 0002 0002 001B 0011 000B
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 0008 0009 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 000F 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 0010 0012 0005 000A 000B 000C 0005 000A 000B 000C 0005
0003 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 000E 000B 0008 0017 0018 0015 0019 0005 0006 0015 0016 0017 0018 0015 0016 0017 0018 0007 000C
001A 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 001B 0013 000A 001C 0002 0002 001B 001D 000C 001C 0002 0002 0002 0002 0002 0002 0002 001B 0011 000B
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 0008 0009 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 001E 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 0010 0012 0005 000A 000B 000C 0005 000A 000B 000C 0005
0003 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 000E 000B 0008 0017 0018 0015 0019 0005 0006 0015 0016 0017 0018 0015 0016 0017 0018 0007 000C
001A 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 001B 0013 000A 001C 0002 0002 001B 001D 000C 001C 0002 0002 0002 0002 0002 0002 0002 001B 0011 000B
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 0008 0009 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 001E 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 0010 0012 0005 000A 000B 000C 0005 000A 000B 000C 0005
0003 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 000E 000B 0008 0017 0018 0015 0019 0005 0006 0015 0016 0017 0018 0015 0016 0017 0018 0007 000C
001A 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 001B 0013 000A 001C 0002 0002 001B 001D 000C 001C 0002 0002 0002 0002 0002 0002 0002 001B 0011 000B
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 0008 0009 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 000F 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 0010 0012 0005 000A 000B 000C 0005 000A 000B 000C 0005
0003 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 000E 000B 0008 0017 0018 0015 0019 0005 0006 0015 0016 0017 0018 0015 0016 0017 0018 0007 000C
001A 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 001B 0013 000A 001C 0002 0002 001B 001D 000C 001C 0002 0002 0002 0002 0002 0002 0002 001B 0011 000B
0003 0004 0005 0006 0007 0008 0009 000A 000B 000C 000D 000E 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A
0003 001E 000C 0010 0011 0010 0012 0005 000A 000B 0010 0013 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005 000A 000B 000C 0005
001F 0014 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016 0017 0018 0015 0016
