ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-012-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 55

0000 0001 0001 0001 0001 0001 0001 0001 0001 0002 0003 0000 0001 0001 0001 0001 0004 0005 0001 0001 0001 0001 0001 0001 0002 0001 0001 0001 0001 0001 0001 0003
0006 0007 0008 0009 000A 000B 0008 0009 000A 000B 000C 000D 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000F 0010 0011 0012
0013 0014 0007 0008 0009 000F 0010 0011 0015 000A 0016 0001 0013 0014 0010 0011 0017 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0018 0001 0001 0002
0008 0019 0014 0010 0011 001A 0000 001B 001C 0009 000A 000B 0008 0018 0001 0001 0001 0013 0014 0010 0011 0015 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B
000B 0008 0018 0001 0001 001D 001E 000C 001F 0020 0009 000A 000B 0021 0017 000E 0007 0008 0018 0001 0013 0022 0017 000E 0010 0011 0017 000E 0010 0011 0017 0023
000E 0007 0008 0009 000A 000B 0008 0016 001B 001F 0011 0017 000E 001A 0000 001B 0024 000B 0008 0009 000A 0018 0001 0001 0001 0001 0001 0001 0001 0001 0013 0025
0013 0014 0010 0011 0015 000A 000B 0008 0016 0001 0001 0001 0001 001D 0026 0027 0025 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0018
0008 0018 0001 0013 0022 0015 000A 000B 0008 0009 000A 000B 0008 0009 0019 0028 0018 0013 0014 0010 0011 0017 000E 0010 0011 0017 000E 0010 0011 0017 0023 000B
000B 0008 0009 000A 0019 0022 0017 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0018 0001 0001 0001 0001 0001 0001 0001 0001 0001 0001 0013 0025 0023
000E 0007 0008 0009 000A 0018 0001 0013 0014 0010 0011 0017 000E 0010 0020 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0019 0025
0013 0014 0010 0020 0009 000A 000B 0008 0018 0001 0001 0001 0001 0013 0026 0011 0017 000E 0010 0011 0017 000E 0010 0020 0009 000A 000B 0008 0009 000A 000B 0018
0008 0018 0013 0026 0011 0015 000A 000B 0008 0009 000A 000B 0008 0009 0018 0001 0001 0001 0001 0001 0001 0001 0013 0026 0011 0017 000E 0010 0011 0015 000A 000B
000B 0008 0009 0018 0013 0022 0015 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 0018 0001 0001 0001 0001 0013 0022 0017 0023
0023 000B 0008 0009 000A 0019 0022 0017 000E 0010 0011 0017 000E 0010 0011 0017 000E 0010 0011 0017 0023 000B 0008 0009 000A 000B 0008 0009 000A 0018 0013 0025
0025 000E 0007 0008 0009 000A 0018 0001 0001 0001 0001 0001 0001 0001 0001 0001 0001 0001 0001 0013 0025 0023 000B 0008 0009 000A 000B 0008 0009 000A 000B 0019
0018 0013 0014 0010 0011 0015 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0019 0025 000E 0010 0011 0017 000E 0007 0008 0009 000A 000B
000B 0008 0018 0001 0013 0022 0017 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0018 0001 0001 0001 0001 0013 0014 0010 0020 0009 000A
000E 0007 0008 0009 000A 0018 0001 0013 0014 0010 0011 0017 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0018 0013 0026 0011 0017
0013 0014 0010 0020 0009 000A 000B 0008 0018 0001 0001 0001 0013 0014 0010 0011 0017 000E 0010 0011 0015 000A 000B 0008 0009 000A 000B 0008 0009 0018 0001 0001
0008 0018 0013 0026 0020 0009 000A 000B 0008 0009 000A 000B 0008 0018 0001 0001 0001 0001 0001 001B 0029 0017 000E 0010 0011 0017 0023 000B 0008 0009 000A 000B
0007 0008 0009 0019 0026 0011 0017 000E 0010 0011 0015 000A 000B 0008 0009 000A 000B 0008 0009 0016 0001 0001 0001 0001 0001 001B 000D 000E 0010 0011 0017 000E
0014 0007 0008 0009 0018 0001 0001 0001 0001 0013 0022 0017 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 0016 0001 0001 0001 0001 0001 0013
0019 0014 0010 0020 0009 000A 000B 0008 0009 000A 0018 0001 0013 0014 0010 0011 0017 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008
0008 0018 0013 0026 0011 0017 0023 000B 0008 0009 000A 000B 0008 0018 0001 0001 0001 0013 0014 0010 0011 0017 0023 000B 0008 0009 000A 000B 0008 0009 000A 000B
000B 0008 0009 0018 0001 0013 0025 0023 000B 0008 0009 000A 000B 0008 0009 000A 000B 0008 0018 0001 0001 0013 0025 000E 0010 0020 0009 000A 000B 0008 0009 000A
000A 000B 0008 0009 000A 000B 0019 0025 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 000B 0018 0001 0013 0026 0011 0017 0023 000B 0008 0009
0009 000A 000B 0008 0009 000A 000B 0018 0013 0014 0010 0011 0017 000E 0010 0011 0017 000E 0007 0008 0009 000A 000B 0008 0009 0018 0001 0013 0025 000E 0010 0020
0011 0017 0023 000B 0008 0009 000A 000B 0008 0018 0001 0001 0001 0001 0001 0001 002A 002B 0006 0010 0011 0017 000E 0010 0020 0009 000A 000B 0018 0001 0013 0026
0001 0013 0025 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 000A 002C 002D 0001 0001 002A 002E 002E 002B 002F 0008 0009 000A 000B 0008 0009 0018
000A 000B 0018 0013 0014 0010 0011 0017 000E 0007 0008 0009 000A 000B 0008 0009 000A 000B 0008 0009 0030 0031 0031 0032 0014 0007 0008 0009 000A 000B 0008 0009
0009 000A 000B 0008 0018 0001 0001 0001 0013 0014 0007 0008 0009 000A 000B 0008 0033 000E 0007 0008 0009 000A 000B 0008 0034 0024 000B 0008 0009 000A 000B 0008
0011 0017 000E 0010 0011 0017 000E 0010 0011 0035 0006 0010 0011 0017 000E 0010 002C 002D 0006 0010 0011 0017 000E 0036 0012 000D 000E 0010 0011 0017 000E 0010
