ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-059-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 62

0000 0001 0002 0002 0002 0003 0001 0002 0002 0002 0002 0002 0004 0002 0003 0001 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0001 0003 0005 0003 0001 0006
0007 0008 0009 000A 000B 000C 000D 000E 000B 000F 0009 000A 000B 000F 000C 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B 000C 0012 000C 0013 000C 0012 0014
0015 0016 000F 0009 000A 000B 0017 000D 000E 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009
0015 0018 0011 000F 0009 000A 000B 0017 000D 000E 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A 000B 000F
0019 001A 0010 0011 000F 0009 000A 000B 0017 000D 000E 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A 000B
0015 0008 0017 0010 0011 000F 0009 000A 000B 0017 000D 000E 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A
0015 0016 000F 0017 0010 0011 000F 0009 000A 000B 0017 000D 000E 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009
0015 001B 000B 000F 0017 0010 0011 000F 0009 000A 000B 0017 000D 000E 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B 000F
0015 001C 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 0017 000D 000E 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 000B
0015 0008 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 0017 000D 000E 000B 000F 001D 000E 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A
0015 0016 000F 0009 000A 000B 000F 0017 0010 0011 000F 001E 000A 000B 0017 0012 000A 000B 001F 001C 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009
0015 001B 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F 0009 000A 0015 0020 0021 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F
0015 001C 000A 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 0009 000A 0022 0023 0009 0019 001A 0024 0021 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B
0015 0008 0009 000A 000B 000F 0009 000A 000B 000F 0017 0010 0011 000F 001D 0025 0026 0023 0015 001B 0017 0024 0021 000A 000B 000F 0017 0010 0011 000F 0009 000A
0015 0016 000F 0009 000A 000B 000F 0009 000A 000B 000F 0017 0027 000B 0017 000D 0025 0028 000C 0012 000A 0017 0024 0021 000A 000B 000F 0017 0010 0011 000F 0009
0015 001B 000B 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A 000B 0017 0012 000A 000B 000F 0009 000A 0029 0024 0021 000A 000B 000F 0029 001B 000B 000F
0015 001C 000A 000B 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 000A 0017 0024 0021 000A 000B 0015 001C 000A 000B
0015 0008 0009 000A 000B 000F 001D 002A 002B 002C 002D 002A 002B 002C 002D 002A 0011 000F 0009 000A 000B 000F 0009 000A 0017 0024 002D 002A 002E 002F 0009 000A
0015 0016 000F 0009 000A 000B 0030 0002 0002 0002 0003 0001 0003 0001 0002 0031 0027 000B 000F 0032 000A 000B 000F 0009 0033 0034 0002 0031 0027 000B 000F 0009
0015 001B 000B 000F 0009 000A 000B 000F 0009 0035 002E 002F 0015 001B 000B 000F 0009 000A 0036 000F 0009 000A 000B 0037 0025 0027 000B 000F 0009 0033 0011 000F
0015 001C 000A 000B 000F 001D 000E 000B 000F 0017 0027 000B 0015 001C 000A 000B 000F 0009 000A 000B 000F 0009 0033 0025 0024 0021 000A 000B 000F 0017 0010 0011
0038 0008 0009 000A 0022 0025 0012 000A 000B 000F 0009 0033 002E 0024 0021 000A 000B 000F 0009 000A 000B 0037 0029 0027 0017 0024 0021 000A 000B 000F 0017 0010
0039 0016 000F 001D 0025 0028 000F 0009 000A 000B 0037 0025 0027 0017 0024 0021 000A 000B 000F 0009 0033 0025 002F 0009 000A 003A 0024 0021 000A 000B 000F 003A
0007 001B 0022 0025 0012 000A 000B 000F 0009 0033 0025 002F 0009 000A 0017 0024 0021 000A 000B 0037 0025 0027 000B 000F 0009 000A 0017 0024 0021 000A 000B 0014
0015 003B 0025 0028 000F 0009 000A 000B 0037 0025 0027 000B 000F 0009 000A 0017 0024 0021 0033 0025 002F 0009 0033 0011 000F 0009 000A 0017 0024 0021 000A 000B
0019 001A 0012 000A 000B 000F 0009 0033 0025 002F 0009 000A 0022 0023 0009 000A 0017 0024 0025 0027 000B 000F 003A 0010 0011 000F 0009 000A 0017 0024 0021 000A
0015 0016 000F 0009 000A 000B 0037 0025 0027 000B 000F 0009 001F 0016 000F 0009 000A 0017 0024 0021 000A 000B 000F 0017 0010 0011 000F 0009 000A 0017 002F 0009
0015 001B 000B 000F 0009 0033 0025 002F 0009 000A 000B 000F 0015 001B 000B 000F 0009 000A 0017 0024 0021 000A 000B 000F 0017 0010 0011 000F 0009 000A 000B 000F
0015 001C 000A 000B 0037 0025 0027 000B 000F 0009 000A 000B 0015 001C 000A 000B 000F 0009 000A 0017 0024 0021 000A 000B 000F 003A 0010 0011 000F 0009 000A 000B
0015 0008 0009 000A 0017 002F 0009 000A 000B 000F 0009 000A 0015 0008 0009 000A 000B 000F 0009 000A 0017 0024 0021 000A 000B 000F 0017 0010 0011 000F 0009 000A
0015 0016 000F 0009 000A 000B 000F 0009 000A 000B 000F 0009 0015 0016 000F 0009 000A 000B 000F 0009 000A 0017 002F 0009 000A 000B 000F 0017 0010 0011 000F 0009
0038 0018 002B 002C 002D 002A 002B 002C 002D 002A 002B 002C 0038 0018 002B 002C 002D 002A 002B 002C 002D 002A 002B 002C 002D 002A 002B 003C 003D 0018 002B 002C
