ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-015-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 66

0000 0001 0002 0000 0000 0000 0000 0000 0000 0000 0000 0000 0003 0004 0000 0000 0000 0001 0004 0001 0004 0000 0000 0000 0003 0004 0000 0000 0000 0000 0000 0005
0006 0007 0008 0009 0006 000A 000B 0009 0006 000A 000B 000C 000D 000E 000F 0009 0006 0007 0010 0007 0011 000A 000B 0012 0013 0014 000B 0009 0006 000A 000B 0009
0009 0007 0015 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0016 000E 000F 0009 0007 0015 0007 0017 0006 0018 0019 001A 0006 000A 000B 0009 0006 000A 000B
000B 0007 0011 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0016 000E 000F 0007 0011 0007 0008 0012 0019 0014 000B 0009 0006 000A 000B 0009 0006 000A
000A 0007 0017 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 001B 001C 001D 0017 0007 001C 0019 001A 0006 000A 000B 0009 0006 000A 000B 0009 0006
0006 0007 0008 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 001E 0004 001F 0020 0021 0022 0015 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009
0009 0007 0015 000B 0009 0023 0024 0025 0026 0027 0024 0025 0026 0027 0024 001D 0028 0029 000A 000B 0007 002A 0024 0025 0026 0027 0024 0025 0026 0029 000A 000B
000B 0007 0011 000A 000B 002B 0004 002C 002D 0004 0000 0000 0000 0000 0000 0005 002E 001A 0006 000A 0021 0000 0000 0000 0000 0000 0000 0000 0022 0017 0006 000A
000A 0007 0017 0006 000A 0007 0028 002F 0030 0008 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 0007 0008 0009 0006
0006 0007 0008 0009 0006 0031 0032 0033 0034 0014 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0007 0015 000B 0009
0009 0007 0015 000B 0009 0035 0036 0037 001A 0006 000A 000B 0009 0006 000A 000B 0009 0006 0018 000F 0009 0006 000A 000B 0009 0006 000A 000B 0007 0011 000A 000B
000B 0007 0011 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0016 000E 000F 0009 0006 000A 000B 0009 0006 000A 000D 001A 0006 000A
000A 0007 0017 0006 000A 000B 0009 0006 000A 000B 0009 0023 0038 000B 0009 0006 000A 000B 0009 0016 0014 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006
0006 0007 0008 0009 0006 0018 000F 0009 0006 0018 000F 0016 0039 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0023 0038 000B 0009
0009 0007 0015 000B 0009 001B 0015 003A 003B 0016 0014 003A 003B 003C 003D 003E 003F 003C 003D 003E 003F 003C 003D 000B 0009 0006 000A 000B 001B 0011 000A 000B
000B 0007 0011 000A 000B 0007 0011 0016 0020 0012 0029 0016 0020 003F 0006 000A 000B 0009 003C 000A 000B 0009 003C 000A 000B 0009 0006 000A 0007 0017 0006 000A
000A 0007 0017 0006 000A 0007 0017 0023 0038 0016 001A 0023 0038 003E 0009 0006 000A 000B 003F 0006 000A 000B 003F 0006 000A 000B 0009 0006 000D 0020 0009 0006
0023 0013 0020 0009 0006 000D 0020 0016 0039 0018 000F 0016 0039 003D 000B 0009 0006 000A 003E 0009 0006 000A 003E 0009 0006 000A 000B 0009 0006 000A 000B 0009
001B 0011 000A 000B 0009 0006 000A 003A 003B 0016 0014 003A 003B 003C 000A 000B 0009 0006 003D 000B 0009 0006 003D 000B 0009 0006 000A 000B 0009 0006 000A 000B
0007 0017 0006 000A 000B 0012 0029 0016 0020 0012 0029 0016 0020 003F 003C 003D 003E 003F 003C 003D 003E 003F 003C 000A 000B 0009 0006 000A 003A 003B 0006 000A
0007 0008 0009 0006 000A 001B 0017 0006 000A 0016 001A 0023 0038 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 001B 0008 0009 0006
0007 0015 000B 0009 0006 0007 0008 0009 0006 000A 000B 0016 0039 000A 000B 0009 0006 000A 000B 0012 0029 000A 000B 0009 0006 000A 000B 0009 0007 0015 000B 0009
0007 0011 000A 000B 0009 000D 0014 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 0018 0019 001A 0006 000A 000B 0009 0006 000A 000B 0007 0011 000A 000B
0007 0017 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0016 0014 000B 0009 0006 000A 000B 0009 0006 000A 000D 001A 0006 000A
0007 0008 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0009 0006
0007 0015 000B 0009 0006 0018 0025 0026 0027 0024 0025 0026 0027 0024 0025 0026 0027 0024 0025 0026 0027 0024 0025 0026 0027 0024 0025 0026 0027 0038 000B 0009
0007 0011 000A 000B 0009 002B 0004 0000 0000 0000 0000 0000 0000 0000 0000 0000 0000 0001 0004 0001 0004 0000 0000 0000 0000 0000 0000 0000 0022 0011 000A 000B
0007 0017 0006 000A 003A 0013 0039 000A 000B 0009 0006 000A 000B 0009 0006 000A 000B 0007 0011 0007 0008 0009 0006 000A 000B 0009 0006 000A 000D 0040 0029 000A
0007 0008 0009 0023 0019 0020 0009 0006 000A 000B 0009 0006 0018 000F 0009 0006 000A 0007 0017 0007 0015 000B 0009 0006 0018 000F 0009 0006 000A 0016 0040 0029
001D 001C 0025 0019 0039 000A 000B 0009 0006 000A 000B 0009 001B 0015 000B 0009 0006 0007 0008 0007 0011 000A 000B 0009 001B 0015 000B 0009 0006 000A 0016 0040
0002 0000 0022 0008 0009 0006 000A 000B 0009 0006 000A 000B 0007 0011 000A 000B 0009 000D 0014 000D 001A 0006 000A 000B 0007 0011 000A 000B 0009 0006 000A 002B
0041 0026 001D 001C 0025 0026 0027 0024 0025 0026 0027 0024 001D 0028 0027 0024 0025 0026 0027 0024 0025 0026 0027 0024 001D 0028 0027 0024 0025 0026 0027 001D
