ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-057-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 48

0000 0001 0002 0003 0003 0000 0001 0003 0002 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0003 0000 0001
0004 0005 0006 0007 0008 0009 000A 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 000D 000E 000C 0006 0007 000B 000C 0006 0007 000B 000C 000F 0010
0004 0011 000C 0006 0012 0013 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0012 0014 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006
0004 0015 0008 0016 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 0017 0018 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C
0004 0019 001A 0013 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 0012 001B 0006 000D 001C 0016 0006 0007 000B 000C 0006 0007 000B
001D 001E 000A 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 001F 0020 0013 000C 0006 0007 000B 000C 0006 0007
0004 0011 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0021 0022 000B 000C 0006
0004 0015 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 0012 000A 0007 000B 000C
0004 0023 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B
0004 0005 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 0008 0016 0021 0022 000B 0017 0018 0007
0004 0011 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0012 0013 0012 000A 0007 0012 001B 0006
0004 0015 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C 0006 0007 000B 000C
