ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-016-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 70

0000 0001 0001 0001 0001 0001 0001 0001 0001 0001 0001 0001 0002 0003 0000 0004 0000 0003 0000 0001 0001 0001 0003 0000 0002 0001 0003 0000 0004 0000 0001 0004
0005 0006 0007 0008 0009 0006 0007 000A 0009 0006 0007 000A 0009 000B 0008 000B 0005 000B 0008 000A 0009 0006 000B 000C 0009 0006 000B 0008 000B 000D 0007 000B
000C 0009 0006 0007 000A 0009 0006 000E 000F 0010 0006 0007 000A 000B 000D 000B 000C 000B 000D 0007 000A 0009 000B 0011 000A 0009 000B 0011 000B 0005 0006 000B
0012 000A 0009 0006 0007 000A 0009 0013 0014 0015 0009 0006 0007 000B 0005 000B 0011 000B 0005 0006 0007 000A 000B 000D 0007 000A 000B 0016 0017 000C 0009 0018
0006 0007 000A 0009 0006 0007 000A 000B 000D 0007 0019 0010 0006 000B 000C 000B 000D 000B 000C 0009 0006 000E 0017 0005 0006 0007 001A 0001 001B 0012 000A 0009
001C 001D 001E 000F 001C 001D 001E 0017 001F 001D 0020 0021 0010 0018 0012 0018 0022 0018 0012 000A 0009 0023 001B 0015 0009 0006 0007 000A 0009 0006 0007 0019
0001 0001 0001 0001 0001 0001 0001 0002 0001 0024 0025 0026 0021 0010 0006 0007 000A 0009 0006 0007 000A 0009 0027 0007 000A 0009 0006 0028 000A 0009 0029 002A
0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 002B 000C 0009 0006 0007 0019 001C 001D 002C 000A 0009 0006 0007 000A 0009 0006 0028 0019 0020 0025
0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 000B 0011 000A 0009 0006 0013 0000 002D 000D 0007 000A 0009 0006 0007 000A 0009 0029 0020 0015 0009
0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 000B 000D 0007 000A 0009 000B 0011 000B 0005 0006 0007 000A 0009 0006 0007 0019 0020 0025 0007 000A
000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0008 0017 0005 0006 0007 000A 000B 000D 000B 000C 0009 0006 0007 000A 0009 0029 0020 0015 0009 0006 0007
0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 002E 002A 001B 0015 0009 0006 0007 000B 0005 000B 0011 000A 0009 0006 0007 0019 0020 0025 0007 000A 0009 0006
0006 0007 000A 0009 0006 0007 000A 0009 0006 000E 0020 0022 0006 0007 000A 0009 0006 000B 000C 000B 000D 000E 000F 001C 001D 0020 0015 0009 0006 0007 000A 0009
0009 0006 0007 000A 0009 0006 0007 000A 002E 0020 0012 000A 0009 0006 0007 000A 0009 000B 0011 000B 0005 0013 0000 0001 0024 0025 0007 000A 0009 0006 0007 000A
000A 0009 0006 0007 000A 0009 0006 000E 0020 0022 0006 0007 000A 0009 0006 0007 000A 000B 000D 000B 000C 000B 000D 0007 000A 0009 0006 0007 000A 0009 0006 0007
0007 000A 0009 0029 001E 002F 002E 0020 0012 000A 0009 0006 0007 000A 0009 0006 0007 000B 0005 000B 0011 000B 0005 0006 0007 000A 0009 0006 0007 000A 0009 0006
001D 001E 000F 0030 0014 0031 0032 001F 001D 001E 000F 001C 001D 001E 002F 0009 0006 000B 000C 000B 000D 0018 0021 0010 0029 002C 0019 001C 001D 001E 000F 001C
0033 0000 0001 001B 0022 0013 0034 0001 0001 0001 0001 0001 0001 002D 0011 000A 0009 000B 0011 000B 0005 0006 0026 0021 0020 0035 0036 0037 0037 0037 0037 0037
0038 0022 0006 0007 000A 000B 000D 0007 000A 0009 0006 0007 000A 000B 000D 0007 000A 000B 000D 000B 000C 0009 0006 0026 0021 002A 0039 003A 003A 003A 003A 003B
003C 002F 0009 0006 0007 000B 001F 001D 001E 000F 001C 001D 001E 0017 0005 0006 0007 000B 0005 000B 0011 000A 0009 0006 0026 0021 003D 003E 003A 003A 003A 003F
0024 0012 000A 0009 0006 001A 0001 0001 0001 0001 0001 0001 0001 001B 0015 0009 0006 000B 000C 000B 000D 0007 000A 0009 0006 0026 0021 003D 0040 0040 0040 0041
0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 000E 000F 001C 0042 0007 000A 0009 000B 0011 000B 0005 0006 0007 000A 0009 0006 0026 0021 0010 0006 0007 000A
002F 0009 0006 0007 000A 0009 0006 0007 000A 0009 0023 0001 002D 0005 0006 0007 000A 000B 0016 0017 000C 0009 0006 0007 000A 0009 0006 0026 0021 001C 001D 001E
0031 000F 0010 0006 0007 000A 0009 0006 0007 000A 0009 0006 000B 000C 0009 0006 0007 001A 0001 001B 0012 000A 0009 0006 0007 000A 0009 0006 0023 0001 0001 0024
0023 0024 0021 0010 0006 0007 000A 0009 0006 0007 000A 0009 0018 0012 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009
0009 0006 0026 0021 0010 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A
000A 0009 0006 0026 0021 0010 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007
002C 000A 0009 0006 0026 0021 0010 0006 0007 000A 0009 0006 000E 002F 0009 0029 001E 000F 001C 001D 002C 000A 0009 0006 0007 0019 0010 0006 000E 002F 0009 0029
000D 0007 000A 0009 0006 0026 0021 001C 001D 001E 002F 0009 002B 0011 000A 0013 0000 0001 0001 002D 000D 0028 000A 0043 0029 0020 0015 0009 002B 0011 000A 002B
0005 0006 0007 000A 0009 0006 0023 0001 0001 0024 0012 000A 000B 000D 0007 000B 001F 001D 001E 0017 0005 0006 0007 000A 002B 000D 0007 000A 000B 000D 0007 000B
000C 0009 0006 0007 000A 0009 0006 0007 000A 0009 0006 0007 000B 0005 0006 0044 0000 0001 0001 001B 0045 0009 0027 0028 000B 0005 0006 0007 000B 0005 0006 000B
0008 000F 001C 001D 001E 000F 001C 001D 001E 000F 001C 001D 0017 0008 0008 0017 003C 000F 001C 001D 001E 000F 001C 0008 0017 0008 001C 001D 0017 0008 001C 0017
