ATARI GAUNTLET PLAYFIELD 16X16 TILEMAP
SOURCE: level-065-playfield.png
GRID: 32 X 32
TILE_SIZE: 16 X 16
UNIQUE_TILES: 50

0000 0001 0002 0002 0003 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0003 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0002 0004 0001
0005 0006 0007 0008 0009 000A 0007 000B 000C 000A 0007 0008 0009 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000D 000E 000F
0005 0010 000A 0011 0012 000C 000A 0007 000B 000C 000A 0011 0012 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 0008 0013 0014 0007
0005 0015 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000D 0016 0017 0018 0019 001A 0008 0018 001B 001C 0017 0018 0019 0013 0012 000C 000A
0005 001D 000B 000C 000A 0007 0008 0018 0019 001A 000B 000C 000A 0007 0008 001E 0002 0002 0002 001F 0020 001E 001F 0021 001E 0002 0002 001F 0020 001A 000B 000C
0005 0006 0007 000B 000C 000D 001E 0002 001F 0020 001A 000B 000C 000A 0022 0015 000C 000A 0007 000B 0022 0006 0007 0011 0023 000A 0007 000B 0011 0020 001A 000B
0005 0010 000A 0007 000B 0022 0024 0007 000B 0011 0020 001A 000B 000C 0005 001D 000B 000C 000D 001A 0005 0010 000A 0007 000B 000C 000A 0007 000B 0022 0006 0007
0005 0015 000C 000A 0007 0005 0010 000A 0007 000B 0011 0020 001A 0008 000E 0014 0007 000B 0011 0014 0025 0026 0009 000A 001C 0027 000C 000A 0007 0005 0010 000A
0005 001D 000B 000C 000A 0025 0026 0009 000A 0007 000B 0011 0020 0013 0012 000C 000A 0007 000B 000C 000A 0011 0026 0018 0013 0028 000B 000C 000D 000E 0012 000C
0005 0006 0007 000B 000C 000A 0011 0026 0009 000A 0007 000B 0011 0020 0016 0017 0009 000A 0007 0008 0018 0019 001E 001F 0023 000A 0007 0008 0013 0014 0007 000B
0005 0010 000A 0007 000B 000C 000A 0011 0026 0009 000A 0007 000B 0029 0002 001F 0012 000C 000A 0029 0002 001F 0014 0007 000B 000C 000D 0013 0012 000C 000D 001A
0005 000F 0018 0019 0016 0017 0018 0019 0013 0012 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 0008 0013 0020 001A 000B 0011 0014
002A 0001 0002 0002 0002 0002 0002 001F 0020 001A 0008 0009 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000D 0013 0012 0011 0020 001A 000B 000C
0005 000F 0007 000B 000C 000A 0007 0008 0013 0014 0022 0015 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 0022 0006 0007 000B 0011 0020 001A 000B
0005 0010 000A 0007 000B 000C 000D 0013 0012 000C 0005 001D 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 0005 0010 000A 0007 000B 0022 0006 0007
0005 0015 000C 000A 0007 0008 0013 0014 0007 000B 0025 0014 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0025 0012 000C 000A 001C 000E 0023 000A
0005 001D 000B 000C 000D 0013 0012 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 002B 0013 0028 000B 000C
0005 0006 0007 000B 0011 0020 001A 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 0011 0021 001B 0007 000B
0005 0010 000A 0007 000B 0011 0020 001A 000B 000C 000D 001A 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 0008 0009 000A 0007 0011 0021 001B 0007
0005 0015 000C 000A 0007 000B 0011 0020 001A 000B 0022 0006 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0022 0015 000C 000A 0007 0022 0010 000A
0005 001D 000B 000C 000A 0007 000B 0011 0020 001A 0005 0010 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 0005 001D 000B 000C 000D 000E 0026 0009
0005 0006 0007 0008 0018 001B 0007 000B 0022 0006 0025 0012 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 0025 0020 001A 0008 0013 0014 0022 0015
0005 0010 000D 001E 001F 0023 000A 0007 0005 0010 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 0011 0020 0013 0012 000C 0005 001D
0005 002C 0013 0014 0007 000B 000C 000D 000E 0012 000C 000A 0007 0008 0018 0019 001A 000B 000C 000D 0016 0017 0009 000A 0007 000B 0011 0014 001C 0027 0005 0006
002A 002D 0012 000C 000A 0007 0008 0013 0014 0007 000B 000C 000D 001E 0002 001F 0014 0007 000B 0029 0002 001F 0026 0009 000D 0016 0027 000C 0022 001D 0005 0010
0005 0006 0007 000B 000C 000D 0013 0012 000C 000A 0007 0008 0013 0020 001A 000B 000C 000A 0007 000B 000C 000D 0013 0026 001E 001F 002E 0017 000E 0014 0005 0015
0005 0010 000A 0007 0008 0013 0020 001A 000B 000C 000D 0013 0012 0011 0020 001A 000B 000C 000A 0007 0008 0013 0014 0011 0026 0009 0029 001F 0012 002B 000E 0028
0005 0015 000C 000D 0013 0012 0011 0020 001A 0008 0013 0014 0007 000B 0011 0020 001A 000B 000C 000D 0013 0012 000C 000A 0011 0026 0009 000A 001C 0013 0023 000A
0005 001D 000B 0011 0014 0007 000B 0011 0020 0013 0012 000C 000D 001A 000B 0011 0020 001A 0008 0013 0014 0007 000B 000C 000A 0011 0026 0009 0022 001D 000B 000C
0005 0006 0007 000B 000C 000A 0007 000B 0011 0014 0007 000B 0011 0014 0007 000B 0011 0020 0013 0012 000C 000A 0007 000B 000C 000A 0011 0026 000E 0014 0007 000B
0005 0010 000A 0007 0008 0009 000A 0007 000B 000C 000A 0007 000B 000C 000A 0007 000B 0011 0020 001A 000B 000C 000A 0007 000B 000C 000A 0011 0012 000C 000A 0007
002F 002C 0018 0019 0030 002C 0018 0019 0016 0017 0018 0019 0016 0017 0018 0019 0016 0017 0030 0031 0016 0017 0018 0019 0016 0017 0018 0019 0016 0017 0018 0019
